MODEL_ITA_17_4;Fiat G-91R;Fiat G-91R;Fiat G-91R;Fiat G-91R;Fiat G-91R;Fiat G-91R;;;;;X
MODEL_ITA_17_5;Aeritalia AMX;Aeritalia AMX;Aeritalia AMX;Aeritalia AMX;Aeritalia AMX;Aeritalia AMX;;;;;X
MODEL_ITA_18_0;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;;;;;X
MODEL_ITA_18_1;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;;;;;X
MODEL_ITA_18_2;Savoia Marchetti SM.95;Savoia Marchetti SM.95;Savoia Marchetti SM.95;Savoia Marchetti SM.95;Savoia Marchetti SM.95;Savoia Marchetti SM.95;;;;;X
MODEL_ITA_18_3;Fiat G.12;Fiat G.12;Fiat G.12;Fiat G.12;Fiat G.12;Fiat G.12;;;;;X
MODEL_ITA_18_4;Aeritalia G.222;Aeritalia G.222;Aeritalia G.222;Aeritalia G.222;Aeritalia G.222;Aeritalia G.222;;;;;X
MODEL_ITA_21_0;Cavour-class;Cavour-class;Classe Cavour;Cavour-class;Cavour-Klasse;Cavour-Klasse;;;;;x
MODEL_ITA_21_1;Caracciolo-class;Caracciolo-class;Classe Caracciolo;Caracciolo-class;Caracciolo-Klasse;Caracciolo-Klasse;;;;;x
MODEL_ITA_21_3;Littorio-class;Littorio-class;Classe Littorio;Littorio-class;Littorio-Klasse;Littorio-Klasse;;;;;x
MODEL_ITA_22_0;Libia-class;Libia-class;Classe Libia;Libia-class;Libia-Klasse;Libia-Klasse;;;;;x
MODEL_ITA_22_1;Giussano-class;Giussano-class;Classe Giussano;Giussano-class;Giussano-Klasse;Giussano-Klasse;;;;;x
MODEL_ITA_22_2;Montecuccoli-class;Montecuccoli-class;Classe Montecuccoli;Montecuccoli-class;Montecuccoli-Klasse;Montecuccoli-Klasse;;;;;x
MODEL_ITA_22_3;Duca degli Abruzzi-class;Duca degli Abruzzi-class;Classe Duca degli Abruzzi;Duca degli Abruzzi-class;Duca degli Abruzzi-Klasse;Duca degli Abruzzi-Klasse;;;;;x
MODEL_ITA_22_5;Andrea Doria-class;Andrea Doria-class;Classe Andrea Doria;Andrea Doria-class;Andrea Doria-Klasse;Andrea Doria-Klasse;;;;;x
MODEL_ITA_22_6;Vittorio Veneto-class;Vittorio Veneto-class;Classe Vittorio Veneto;Vittorio Veneto-class;Vittorio Veneto-Klasse;Vittorio Veneto-Klasse;;;;;x
MODEL_ITA_23_1;Trento-class;Trento-class;Classe Trento;Trento-class;Trento-Klasse;Trento-Klasse;;;;;x
MODEL_ITA_23_2;Zara-class;Zara-class;Classe Zara;Zara-class;Zara-Klasse;Zara-Klasse;;;;;x
MODEL_ITA_25_0;Curtatone-class;Curtatone-class;Classe Curtatone;Curtatone-class;Curtatone-Klasse;Curtatone-Klasse;;;;;x
MODEL_ITA_25_1;Leone-class;Leone-class;Classe Leone;Leone-class;Leone-Klasse;Leone-Klasse;;;;;x
MODEL_ITA_25_2;Navigatori-class;Navigatori-class;Classe Navigatori;Navigatori-class;Navigatori-Klasse;Navigatori-Klasse;;;;;x
MODEL_ITA_25_3;D'Oro-class;D'Oro-class;Classe D'Oro;D'Oro-class;D'Oro-Klasse;D'Oro-Klasse;;;;;x
MODEL_ITA_25_4;Impetuoso-class;Impetuoso-class;Classe Impetuoso;Impetuoso-class;Impetuoso-Klasse;Impetuoso-Klasse;;;;;x
MODEL_ITA_25_5;Impavido-class;Impavido-class;Classe Impavido;Impavido-class;Impavido-Klasse;Impavido-Klasse;;;;;x
MODEL_ITA_25_6;Audace-class;Audace-class;Classe Audace;Audace-class;Audace-Klasse;Audace-Klasse;;;;;x
MODEL_ITA_26_1;Aquila-class;Aquila-class;Classe Aquila;Aquila-class;Aquila-Klasse;Aquila-Klasse;;;;;x
MODEL_ITA_28_0;Mameli-class;Mameli-class;Classe Mameli;Mameli-class;Mameli-Klasse;Mameli-Klasse;;;;;x
MODEL_ITA_28_1;Fieramosca-class;Fieramosca-class;Classe Fieramosca;Fieramosca-class;Fieramosca-Klasse;Fieramosca-Klasse;;;;;x
MODEL_ITA_28_2;Bragadin-class;Bragadin-class;Classe Bragadin;Bragadin-class;Bragadin-Klasse;Bragadin-Klasse;;;;;x
MODEL_ITA_28_3;Calvi-class;Calvi-class;Classe Calvi;Calvi-class;Calvi-Klasse;Calvi-Klasse;;;;;x
MODEL_ITA_28_4;Toti-class;Toti-class;Classe Toti;Toti-class;Toti-Klasse;Toti-Klasse;;;;;x
MODEL_ITA_28_5;Sauro-class;Sauro-class;Classe Sauro;Sauro-class;Sauro-Klasse;Sauro-Klasse;;;;;x
#;;;;;;;;;;;x
MODEL_JAP_4_0;Type 92;Type 92;Type 92;Type 92;Type 92;Type 92;;;;;X
MODEL_JAP_4_1;Type 95 Ha-Go;Type 95 Ha-Go;Type 95 Ha-Go;Type 95 Ha-Go;Type 95 Ha-Go;Type 95 Ha-Go;;;;;X
MODEL_JAP_4_2;Type 98 Ke-Ni;Type 98 Ke-Ni;Type 98 Ke-Ni;Type 98 Ke-Ni;Type 98 Ke-Ni;Type 98 Ke-Ni;;;;;X
MODEL_JAP_5_0;Renault FT-17 Ko;Renault FT-17 Ko;Renault FT-17 Ko;Renault FT-17 Ko;Renault FT-17 Ko;Renault FT-17 Ko;;;;;X
MODEL_JAP_5_1;Type 89 Otsu;Type 89 Otsu;Type 89 Otsu;Type 89 Otsu;Type 89 Otsu;Type 89 Otsu;;;;;X
MODEL_JAP_5_2;Type 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;;;;;X
MODEL_JAP_5_3;Type 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;;;;;X
MODEL_JAP_5_4;Type 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;;;;;X
MODEL_JAP_5_5;Type 4 Chi-Re;Type 4 Chi-Re;Type 4 Chi-Re;Type 4 Chi-Re;Type 4 Chi-Re;Type 4 Chi-Re;;;;;X
MODEL_JAP_5_6;Type 61;Type 61;Type 61;Type 61;Type 61;Type 61;;;;;X
MODEL_JAP_5_7;Type 74;Type 74;Type 74;Type 74;Type 74;Type 74;;;;;X
MODEL_JAP_12_0;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;;;;;X
MODEL_JAP_12_1;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;;;;;X
MODEL_JAP_12_2;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;;;;;X
MODEL_JAP_12_3;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;;;;;X
MODEL_JAP_12_4;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;;;;;X
MODEL_JAP_12_5;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;;;;;X
MODEL_JAP_13_0;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;;;;;X
MODEL_JAP_13_1;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;;;;;X
MODEL_JAP_13_2;Nakajima Ki-43 Haybusa;Nakajima Ki-43 Haybusa;Nakajima Ki-43 Haybusa;Nakajima Ki-43 Haybusa;Nakajima Ki-43 Haybusa;Nakajima Ki-43 Haybusa;;;;;X
MODEL_JAP_13_3;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;;;;;X
MODEL_JAP_13_4;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;;;;;X
MODEL_JAP_13_5;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;;;;;X
MODEL_JAP_13_6;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;;;;;X
MODEL_JAP_13_7;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;;;;;X
MODEL_JAP_13_8;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;;;;;x
MODEL_JAP_13_9;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;;;;;X
MODEL_JAP_14_0;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;;;;;X
MODEL_JAP_14_1;Nakajima G8N Renzan;Nakajima G8N Renzan;Nakajima G8N Renzan;Nakajima G8N Renzan;Nakajima G8N Renzan;Nakajima G8N Renzan;;;;;X
MODEL_JAP_14_2;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;;;;;X
MODEL_JAP_15_0;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;;;;;X
MODEL_JAP_15_1;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;;;;;X
MODEL_JAP_15_2;Kawasaki Ki-48-II;Kawasaki Ki-48-II;Kawasaki Ki-48-II;Kawasaki Ki-48-II;Kawasaki Ki-48-II;Kawasaki Ki-48-II;;;;;X
MODEL_JAP_15_3;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;;;;;X
MODEL_JAP_15_4;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;;;;;X
MODEL_JAP_15_5;Nakajima Kikka;Nakajima Kikka;Nakajima Kikka;Nakajima Kikka;Nakajima Kikka;Nakajima Kikka;;;;;X
MODEL_JAP_15_6;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;;;;;X
MODEL_JAP_16_0;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;;;;;X
MODEL_JAP_16_1;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;;;;;X
MODEL_JAP_16_2;Kawanishi H8K3;Kawanishi H8K3;Kawanishi H8K3;Kawanishi H8K3;Kawanishi H8K3;Kawanishi H8K3;;;;;X
MODEL_JAP_16_3;Kugisho Tenga;Kugisho Tenga;Kugisho Tenga;Kugisho Tenga;Kugisho Tenga;Kugisho Tenga;;;;;X
MODEL_JAP_16_4;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;;;;;X
MODEL_JAP_17_0;Mitsubishi Ki-51;Mitsubishi Ki-51;Mitsubishi Ki-51;Mitsubishi Ki-51;Mitsubishi Ki-51;Mitsubishi Ki-51;;;;;X
MODEL_JAP_17_1;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;;;;;X
MODEL_JAP_17_2;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;;;;;X
MODEL_JAP_18_0;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;;;;;X
MODEL_JAP_18_1;Yokosuka L3Y;Yokosuka L3Y;Yokosuka L3Y;Yokosuka L3Y;Yokosuka L3Y;Yokosuka L3Y;;;;;X
MODEL_JAP_18_2;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;;;;;X
MODEL_JAP_18_4;Kawasaki C-1;Kawasaki C-1;Kawasaki C-1;Kawasaki C-1;Kawasaki C-1;Kawasaki C-1;;;;;X
MODEL_JAP_21_1;Fuso-class;Fuso-class;Classe Fuso;Fuso-class;Fuso-Klasse;Fuso-Klasse;;;;;x
MODEL_JAP_21_2;Nagato-class;Nagato-class;Classe Nagato;Nagato-class;Nagato-Klasse;Nagato-Klasse;;;;;x
MODEL_JAP_21_3;Kii-class;Kii-class;Classe Kii;Kii-class;Kii-Klasse;Kii-Klasse;;;;;x
MODEL_JAP_21_6;Yamato-class;Yamato-class;Classe Yamato;Yamato-class;Yamato-Klasse;Yamato-Klasse;;;;;x
MODEL_JAP_22_0;Tenryu-class;Tenryu-class;Classe Tenryu;Tenryu-class;Tenryu-Klasse;Tenryu-Klasse;;;;;x
MODEL_JAP_22_1;Kuma-class;Kuma-class;Classe Kuma;Kuma-class;Kuma-Klasse;Kuma-Klasse;;;;;x
MODEL_JAP_22_2;Agano-class;Agano-class;Classe Agano;Agano-class;Agano-Klasse;Agano-Klasse;;;;;x
MODEL_JAP_22_3;Mogami-class;Mogami-class;Classe Mogami;Mogami-class;Mogami-Klasse;Mogami-Klasse;;;;;x
MODEL_JAP_23_1;Furutaka-class;Furutaka-class;Classe Furutaka;Furutaka-class;Furutaka-Klasse;Furutaka-Klasse;;;;;x
MODEL_JAP_23_2;Nachi-class;Nachi-class;Classe Nachi;Nachi-class;Nachi-Klasse;Nachi-Klasse;;;;;x
MODEL_JAP_24_1;Kongo-class;Kongo-class;Classe Kongo;Kongo-class;Kongo-Klasse;Kongo-Klasse;;;;;x
MODEL_JAP_24_2;Amagi-class;Amagi-class;Classe Amagi;Amagi-class;Amagi-Klasse;Amagi-Klasse;;;;;x
MODEL_JAP_24_3;No13-class;No13-class;Classe No13;No13-class;No13-Klasse;No13-Klasse;;;;;x
MODEL_JAP_24_4;B-64-class;B-64-class;Classe B-64;B-64-class;B-64-Klasse;B-64-Klasse;;;;;x
MODEL_JAP_25_0;Minekaze-class;Minekaze-class;Classe Minekaze;Minekaze-class;Minekaze-Klasse;Minekaze-Klasse;;;;;x
MODEL_JAP_25_1;Fubuki-class;Fubuki-class;Classe Fubuki;Fubuki-class;Fubuki-Klasse;Fubuki-Klasse;;;;;x
MODEL_JAP_25_2;Asashio-class;Asashio-class;Classe Asashio;Asashio-class;Asashio-Klasse;Asashio-Klasse;;;;;x
MODEL_JAP_25_3;Akitsuki-class;Akitsuki-class;Classe Akitsuki;Akitsuki-class;Akitsuki-Klasse;Akitsuki-Klasse;;;;;x
MODEL_JAP_25_4;Ayanami-class;Ayanami-class;Classe Ayanami;Ayanami-class;Ayanami-Klasse;Ayanami-Klasse;;;;;x
MODEL_JAP_25_5;Amatsukaze-class;Amatsukaze-class;Classe Amatsukaze;Amatsukaze-class;Amatsukaze-Klasse;Amatsukaze-Klasse;;;;;x
MODEL_JAP_25_6;Takatsuki-class;Takatsuki-class;Classe Takatsuki;Takatsuki-class;Takatsuki-Klasse;Takatsuki-Klasse;;;;;x
MODEL_JAP_26_0;Hosho-class;Hosho-class;Classe Hosho;Hosho-class;Hosho-Klasse;Hosho-Klasse;;;;;x
MODEL_JAP_26_1;Akagi-class;Akagi-class;Classe Akagi;Akagi-class;Akagi-Klasse;Akagi-Klasse;;;;;x
MODEL_JAP_26_2;Soryu-class;Soryu-class;Classe Soryu;Soryu-class;Soryu-Klasse;Soryu-Klasse;;;;;x
MODEL_JAP_26_3;Shokaku-class;Shokaku-class;Classe Shokaku;Shokaku-class;Shokaku-Klasse;Shokaku-Klasse;;;;;x
MODEL_JAP_26_4;Taiho-class;Taiho-class;Classe Taiho;Taiho-class;Taiho-Klasse;Taiho-Klasse;;;;;x
MODEL_JAP_26_5;Shinano-class;Shinano-class;Classe Shinano;Shinano-class;Shinano-Klasse;Shinano-Klasse;;;;;x
MODEL_JAP_27_0;Hosho-class;Hosho-class;Classe Hosho;Hosho-class;Hosho-Klasse;Hosho-Klasse;;;;;x
MODEL_JAP_27_1;Zuiho-class;Zuiho-class;Classe Zuiho;Zuiho-class;Zuiho-Klasse;Zuiho-Klasse;;;;;x
MODEL_JAP_27_2;Taiyo-class;Taiyo-class;Classe Taiyo;Taiyo-class;Taiyo-klasse;Taiyo-klasse;;;;;x
MODEL_JAP_28_0;L-boat-class;L-boat-class;Classe L-boat;L-boat-class;L-boat-Klasse;L-boat-Klasse;;;;;x
MODEL_JAP_28_1;K-boat-class;K-boat-class;Classe K-boat;K-boat-class;K-boat-Klasse;K-boat-Klasse;;;;;x
MODEL_JAP_28_2;KD-boat-class;KD-boat-class;Classe KD-boat;KD-boat-class;KD-boat-Klasse;KD-boat-Klasse;;;;;x
MODEL_JAP_28_3;J-boat-class;J-boat-class;Classe J-boat;J-boat-class;J-boat-Klasse;J-boat-Klasse;;;;;x
MODEL_JAP_28_4;ST-boat-class;ST-boat-class;Classe ST-boat;ST-boat-class;ST-boat-Klasse;ST-boat-Klasse;;;;;x
MODEL_JAP_28_5;Oyashio-class;Oyashio-class;Classe Oyashio;Oyashio-class;Oyashio-Klasse;Oyashio-Klasse;;;;;x
#;;;;;;;;;;;x
MODEL_JOR_4_0;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;;;;;X
MODEL_JOR_4_1;Vickers 6 ton.;Vickers 6 ton.;Vickers 6 ton.;Vickers 6 ton.;Vickers 6 ton.;Vickers 6 ton.;;;;;X
MODEL_JOR_4_2;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;;;;;X
MODEL_JOR_5_0;Whippet;Whippet;Whippet;Whippet;Whippet;Whippet;;;;;X
MODEL_JOR_5_1;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;Cruiser Tank Mk.I A9;;;;;X
MODEL_JOR_5_2;Mk.VI A15 Crusader;Mk.VI A15 Crusader;Mk.VI A15 Crusader;Mk.VI A15 Crusader;Mk.VI A15 Crusader;Mk.VI A15 Crusader;;;;;X
MODEL_JOR_5_3;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;;;;;X
MODEL_JOR_5_4;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;;;;;X
MODEL_JOR_5_5;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;;;;;X
MODEL_KOR_5_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;;;;X
MODEL_KOR_5_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;;;;X
MODEL_KOR_5_5;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;;;;;X
MODEL_KOR_5_6;M47 Patton;M47 Patton;M47 Patton;M47 Patton;M47 Patton;M47 Patton;;;;;X
MODEL_KOR_5_7;M48A5 Patton II;M48A5 Patton II;M48A5 Patton II;M48A5 Patton II;M48A5 Patton II;M48A5 Patton II;;;;;X
MODEL_KOR_12_2;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;;;;;X
MODEL_KOR_12_3;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;;;;;X
MODEL_KOR_12_4;North American F-86D Sabre;North American F-86D Sabre;North American F-86D Sabre;North American F-86D Sabre;North American F-86D Sabre;North American F-86D Sabre;;;;;X
MODEL_KOR_12_5;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;;;;;X
MODEL_KOR_13_4;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;;;;;X
MODEL_KOR_13_7;North American F-86A Sabre;North American F-86A Sabre;North American F-86A Sabre;North American F-86A Sabre;North American F-86A Sabre;North American F-86A Sabre;;;;;X
MODEL_KOR_13_8;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;;;;;X
MODEL_KOR_13_9;Northrop F-5A Freedom Fighter;Northrop F-5A Freedom Fighter;Northrop F-5A Freedom Fighter;Northrop F-5A Freedom Fighter;Northrop F-5A Freedom Fighter;Northrop F-5A Freedom Fighter;;;;;X
MODEL_KOR_16_4;Grumman S-2 Tracker;Grumman S-2 Tracker;Grumman S-2 Tracker;Grumman S-2 Tracker;Grumman S-2 Tracker;Grumman S-2 Tracker;;;;;X
MODEL_KOR_17_2;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;;;;;X
MODEL_KOR_17_3;Cessna A-37 Dragonfly;Cessna A-37 Dragonfly;Cessna A-37 Dragonfly;Cessna A-37 Dragonfly;Cessna A-37 Dragonfly;Cessna A-37 Dragonfly;;;;;X
MODEL_KOR_18_1;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;;;;;X
MODEL_KOR_18_2;Douglas C-54 Skymaster;Douglas C-54 Skymaster;Douglas C-54 Skymaster;Douglas C-54 Skymaster;Douglas C-54 Skymaster;Douglas C-54 Skymaster;;;;;X
MODEL_KOR_18_3;Fairchild C-123 Provider;Fairchild C-123 Provider;Fairchild C-123 Provider;Fairchild C-123 Provider;Fairchild C-123 Provider;Fairchild C-123 Provider;;;;;X
MODEL_KOR_25_3;Fletcher-class;Fletcher-class;Classe Fletcher;Fletcher-class;Fletcher-Klasse;Fletcher-Klasse;;;;;x
MODEL_KOR_25_4;Gearing-class;Gearing-class;Classe Gearing;Gearing-class;Gearing-Klasse;Gearing-Klasse;;;;;x
MODEL_KOR_25_5;Gearing FRAM II-class;Gearing FRAM II-class;Classe Gearing FRAM II;Gearing FRAM II-class;Gearing FRAM II-Klasse;Gearing FRAM II-Klasse;;;;;x
MODEL_KOR_25_6;Adams-class;Adams-class;Classe Adams;Adams-class;Adams-Klasse;Adams-Klasse;;;;;x
MODEL_KOR_28_3;Perch-class;Perch-class;Classe Perch;Perch-class;Perch-Klasse;Perch-Klasse;;;;;x
MODEL_KOR_28_4;Tang-class;Tang-class;Classe Tang;Tang-class;Tang-Klasse;Tang-Klasse;;;;;x
MODEL_KOR_28_5;Chang Bogo-class;Chang Bogo-class;Classe Chang Bogo;Chang Bogo-class;Chang Bogo-Klasse;Chang Bogo-Klasse;;;;;x
MODEL_LAT_4_0;T-27;T-27;T-27;T-27;T-27;T-27;;;;;X
MODEL_LAT_4_1;CKD LTL;CKD LTL;CKD LTL;CKD LTL;CKD LTL;CKD LTL;;;;;X
MODEL_LAT_4_2;BT-7;BT-7;BT-7;BT-7;BT-7;BT-7;;;;;X
MODEL_LAT_5_0;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;;;;;X
MODEL_LAT_5_1;T-28;T-28;T-28;T-28;T-28;T-28;;;;;X
MODEL_LAT_5_2;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;;;;;X
MODEL_LAT_5_3;T-34 m.41;T-34 m.41;T-34 m.41;T-34 m.41;T-34 m.41;T-34 m.41;;;;;X
MODEL_LAT_5_4;T-34 m.44;T-34 m.44;T-34 m.44;T-34 m.44;T-34 m.44;T-34 m.44;;;;;X
MODEL_LAT_13_0;Gloster Gladiator;Gloster Gladiator;Gloster Gladiator;Gloster Gladiator;Gloster Gladiator;Gloster Gladiator;;;;;X
MODEL_LAT_28_0;Ronis-class;Ronis-class;Classe Ronis;Ronis-class;Ronis-Klasse;Ronis-Klasse;;;;;x
MODEL_LEB_4_0;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;;;;;X
MODEL_LEB_4_1;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;;;;;X
MODEL_LEB_4_2;AMX R-40;AMX R-40;AMX R-40;AMX R-40;AMX R-40;AMX R-40;;;;;X
MODEL_LEB_5_0;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;;;;;X
MODEL_LEB_5_1;FCM-36;FCM-36;FCM-36;FCM-36;FCM-36;FCM-36;;;;;X
MODEL_LEB_5_2;Somua S-35;Somua S-35;Somua S-35;Somua S-35;Somua S-35;Somua S-35;;;;;X
