#,
# Reworked by Aregorn for HSR2_ARM,
#,
#,
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X,
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X,
########################################;;;;;;;;;;;X,
#  Division Description, Airmod by Dec152000;;;;;;;;;;;X
########################################;;;;;;;;;;;X,
MISSION_SUPPORT_ATTACK;Support Attack;Soutenir attaque;;Apoyar ataque;Angriff unterstützen;Wspieraj atak;;;;;X
MISSION_SUPPORT_DEFENSE;Support Defence;Soutenir défense;;Apoyar defensa;Verteidigung unterstützen;Wspieraj obronê;;;;;X
MISSION_RESERVES;Reserves;Réserves;;Reservas;Reserven;Rezerwy;;;;;X
MISSION_ANTI_PARTISAN_DUTY;Anti-Partisan Duty;Répression partisanerie;;Servicio antipartisanos;Partisanenabwehr;S³u¿ba przeciw part.;;;;;X
MISSION_AIR_SUPERIORITY;Air Superiority;Supériorité aérienne;;Superioridad aérea;Luftüberlegenheit;Dominacja w powietrzu;;;;;X
MISSION_GROUND_ATTACK;Ground Attack;Attaque au sol;;Ataque terrestre;Bodenangriff;Atak naziemny;;;;;X
MISSION_RUNWAY_CRATERING;Runway Cratering;Destruction de pistes;;Arrasamiento de pistas;Startbahnbombardierung;Niszczenie pasów start.;;;;;X
MISSION_INSTALLATION_STRIKE;Installation Strike;Attaque d’installations;;Ataque a instalaciones;Angriff auf Einrichtungen;Uderzenie w instalacje;;;;;X
MISSION_INTERDICTION;Interdiction;Interdiction;;Interceptación;Zerrüttung;Atak dezorganizuj¹cy;;;;;X
MISSION_NAVAL_STRIKE;Naval Strike;Attaque navale;;Ataque naval;Schiffe angreifen;Uderzenie we flotê;;;;;X
MISSION_PORT_STRIKE;Port Strike;Attaque portuaire;;Incursión contra puerto;Hafen angreifen;Uderzenie w port;;;;;X
MISSION_LOGISTICAL_STRIKE;Logistical Strike;Frappe logistique;;Ataque logístico;Logistischer Angriff;Uderzenie w logistykê;;;;;X
MISSION_STRATEGIC_BOMBARDMENT;Strategic Bombardment;Bombard. stratégique;;Bombardeo estratégico;Strat. Bombardierung;Bombardowanie strat.;;;;;X
MISSION_AIR_SUPPLY;Air Supply;Ravitaillement aérien;;Abastecimiento aéreo;Luftversorgung;Zaopatrzenie z powietrza;;;;;X,,,,,,,
MISSION_AIRBORNE_ASSAULT;Airborne Assault;Assaut aéroporté;;Asalto aerotransportado;Luftlandung;Desant z powietrza;;;;;X,,,,,,,
MISSION_CONVOY_RAIDING;Convoy Raiding;Pillage de convois;;Ataque a convoyes;Konvois jagen;Napady na konwoje;;;;;X,,,,,,,
MISSION_ASW;ASW;GASM;;GAS;U-Boote jagen;Niszczenie okr. podw.;;;;;X,,,,,,,
MISSION_NAVAL_INTERDICTION;Naval Interdiction;Interdiction navale;;Interceptación naval;Schiffe abfangen;Przechwycenie floty;;;;;X,,,,,,,
MISSION_SHORE_BOMBARDMENT;Shore Bombardment;Bombardement côtier;;Bombardeo costero;Küstenbeschuss;Bomb. brzegu;;;;;X,,,,,,,
MISSION_AMPHIBOUS_ASSAULT;Amphibious Assault;Assaut amphibie;;Asalto anfibio;Invasion;Desant z wody;;;;;X,,,,,,,
MISSION_SEA_TRANSPORT;Sea Transport;Transport maritime;;Transporte por mar;Einheiten transportieren;Transport morski;;;;;X,,,,,,,
MISSION_NAVAL_COMBAT_PATROL;Naval Combat Patrol;Patrouille naval;;Patrulla de combate naval;Kampfpatrouille;Bojowy patrol morski;;;;;x,,,,,,,
MISSION_CONVOY_AIR_RAIDING;Bomb Convoys;Bombard. de convois;;Bombardeo de convoyes;Konvois vernichten;Bombardowanie konw.;;;;;x,,,,,,,
MISSION_NAVAL_PORT_STRIKE;Carrier strike on Port;Frappe portuaire;;Incursión de GAE contra puerto;Trägerangriff auf Hafen;Atak lotnisk. na port;;;;;x,,,,,,,
MISSION_NAVAL_AIRBASE_STRIKE;Carrier strike on Airbase;Frappe base aérienne;;Incursión de GAE contra base aérea;Trägerangriff auf Flugfeld;Atak lotnisk. na lotnisko;;;;;x,,,,,,,
MISSION_NUKE;Nuke;Ogive nucléaire;;Ataque nuclear;Nuklearer Angriff;Atak nuklearny;;;;;x,,,,,,,
MISSION_RETREAT;Retreat;Battre en retraite;;Retirada;Rückzug;Odwrót;;;;;x,,,,,,,
MISSION_DESC_ATTACK;Attack missions are given when you want to conquer a province held by the enemy. Your divisions will start to move into the province and fight with any enemy units stationed there.;Des missions d’attaque vous sont confiées quand vous voulez conquérir une province détenue par l’ennemi. Vos divisions commenceront à s’introduire dans la province et à se battre avec les unités ennemies qui y sont stationnées pour en prendre le contrôle.;;Las misiones de ataque se dan cuando quieres conquistar una provincia en poder del enemigo. Tus divisiones empezarán a adentrarse en la provincia y lucharán por el control de la misma con cualquier unidad enemiga que se encuentre allí.;Angriffsmissionen werden erteilt, wenn Sie eine feindliche Provinz erobern möchten. Ihre Divisionen beginnen den Vormarsch in die Provinz und kämpfen gegen die dort stationierten feindlichen Einheiten.;Misje ataku s¹ stosowane, gdy zechcesz zdobyæ terytorium kontrolowane przez wroga. Twoje dywizje zaczn¹ przemieszczaæ siê w kierunku celu i bêd¹ o niego walczyæ ze wszystkimi jednostkami przeciwnika, jakie stacjonuj¹ na danym obszarze.;;;;;x,,,,
MISSION_DESC_REBASE;Rebase missions are given when you want to redeploy your air units between airfields. The aircraft will then be stationed at a different airfield and be able to stage other  missions from there. ;Des missions de redéploiement vous sont confiées quand vous décidez de redéployer vos unités aérienne entre plusieurs terrains d’aviation. L’appareil sera alors stationné sur un terrain d’aviation différent, et pourra, à partir de celui-ci, participer à d’autres missions. ;;Las misiones de cambio de base se dan cuando quieres desplegar tus unidades aéreas entre los aeródromos. Entonces los aviones se estacionarán en un aeródromo distinto y podrán efectuar otras misiones desde allí. ;Missionen zur Umstationierung dienen dazu, Ihre Lufteinheiten zwischen zwei Flugfeldern zu bewegen. Das Geschwader wird auf ein anderes Flugfeld verlegt, von wo aus es neue Missionen starten kann.;Misje przebazowania s¹ stosowane, gdy zechcesz przemieœciæ jednostki powietrzne z jednej bazy do innej. Po wykonaniu takiej misji jednostki powietrzne zostan¹ przeniesione do nowej bazy, z której bêd¹ mog³y wykonywaæ kolejne zadania.;;;;;x
MISSION_DESC_REBASE_NAVAL;Rebase missions are used to send your task force to another naval base, changing the supply and oil source for the naval task force to that base. This is different from entering a harbour to load or unload troops which does not change basing.;Les missions de redéploiement servent à envoyer votre contingent vers une base navale, et à faire passer l’approvisionnement et le ravitaillement en pétrole sur cette base pour ce contingent naval. Ca n’est pas la même chose que d’entrer dans un port pour faire embarquer ou désembarquer des troupes, activité qui ne modifie pas le redéploiement.;;Las misiones de cambio de base se emplean para enviar a tu fuerza operativa a una base naval y cambiar las fuentes de suministros y combustible de la fuerza operativa naval por las de esa base. Es diferente a entrar en un puerto a cargar o descargar tropas, que no conllevan un cambio de base.;Wenn sie ihre Flotten umstationieren, ändert sich der Versorgungshafen, von dem aus sie Nachschub und Öl beziehen. Dies ist ein Unterschied zu dem normalen Anlaufen eines Hafens, etwa zum Be-und Entladen von Truppen, da dabei der Stützpunkt nicht gewechselt wird.;Misje przebazowania s¹ stosowane, gdy zechcesz wys³aæ grupê uderzeniow¹ do innej bazy morskiej i przydzieliæ jej nowe Ÿród³o zapasów i paliwa. Misja przebazowania ró¿ni siê od zwyk³ego wejœcia do portu i wy³adowania ¿o³nierzy - w takim przypadku grupa uderzeniowa nie zostaje przypisana nowej bazie. ;;;;;x,,
MISSION_DESC_STRAT_REDEPLOY;Strategic Redeployment is the movement of units via rail transport. Your units cannot fight while being strategic redeployed and your ability to transport units that way is limited.;Le redéploiement stratégique est le mouvement d’unités par transport ferroviaire. Vos unités ne peuvent combattre quand elles participent à un redéploiement stratégique, et votre capacité à transporter des unités de cette manière est restreinte.;;El traslado estratégico es el movimiento de unidades mediante ferrocarril. Tus unidades no pueden combatir mientras están trasladándose estratégicamente y está limitada tu capacidad de transportar unidades de esta manera.;Strategische Verlegung ist die Bewegung von Einheiten über das Schienennetz. Ihre Einheiten können während sie strategisch verlegt werden nicht kämpfen und auch Ihre Möglichkeit, die Truppen auf diesem Wege zu transportieren sind begrenzt.;Dyslokacja strategiczna polega na rozmieszczeniu wojsk przy pomocy transportu kolejowego. Jednostki nie mog¹ w tym czasie walczyæ, ponadto zdolnoœæ transportu t¹ drog¹ jest ograniczona.;;;;;x,,,,,,,,
MISSION_DESC_SUPPORT_ATTACK;Units with a Support Attack mission will engage enemy units in the province you specify, but will not move into the attacked province when they win the battle. Therefore, it is advisable to give at least one of your attacking armies an attack mission so that they occupy the province.;Les unités qui prennent part à une mission de soutien d’attaque engagent le combat avec les unités ennemies de la province que vous aurez désignée, mais ne s’installent pas dans la province attaquée si elles remportent le combat. Il est par conséquent conseillé d’assigner à l’occupation de la province au moins l’une des armées assaillantes de la mission d’attaque.;;Las unidades en una misión de apoyar ataque se enfrentarán a las unidades enemigas en la provincia que especifiques, pero no se trasladarán a la provincia atacada cuando ganen la batalla. Por tanto, es aconsejable tener al menos a uno de tus ejércitos atacantes en una misión de ataque para así ocupar dicha provincia.;Einheiten in einer 'Angriff unterstützen'-Mission kämpfen gegen feindliche Truppen in einer Provinz, bewegen sich aber nach dem Sieg nicht dorthin. Deswegen sollten Sie mindestens einer Ihrer angreifenden Armeen den regulären Angriff befehlen, weil die Provinz sonst nicht besetzt werden kann.;Jednostki w trakcie wykonywania misji wsparcia ataku zwi¹¿¹ wroga walk¹ w podanej prowincji, ale nie wkrocz¹ do niej po wygranej walce. Z tego powodu przynajmniej jedna z atakuj¹cych armii musi otrzymaæ misjê ataku, aby zaj¹æ zdobyte tereny.;;;;;x,,
MISSION_DESC_SUPPORT_DEFENSE;Support Defence missions enable you to keep your units behind the front lines until the enemy attack has started. Any division with this mission will join the defense of the specified province after the enemy attack has started.;Les missions de soutien de défense vous permettent de laisser vos unités derrière les premières lignes, et ce jusqu’à ce que l’offensive ennemie ait débuté. Toutes les divisions participant à cette mission participent à la défense de la province désignée une fois que l’attaque ennemie a débuté.;;Las misiones de apoyar defensa te permitirán mantener a tus unidades detrás del frente hasta que haya comenzado el ataque enemigo. Cualquier división con esta misión se unirá a la defensa de la provincia especificada una vez haya comenzado el ataque enemigo.;Eine Verteidigung unterstützen - Mission ermöglicht es Ihnen, Ihre Truppen bis zum Beginn des feindlichen Angriffs hinter der Frontlinie zu halten. Jede Division in dieser Mission eilt automatisch zur Verteidigung in die festgelegte Provinz, nachdem der feindliche Angriff begonnen hat.;Misje wsparcia obrony pozwalaj¹ na utrzymanie w³asnych jednostek poza lini¹ frontu a¿ do momentu, w którym nieprzyjaciel przypuœci atak. Ka¿da dywizja z tak¹ misj¹ do³¹czy do obrony podanej prowincji ju¿ po rozpoczêciu wrogiego natarcia.;;;;;x,,,,,,,
MISSION_DESC_RESERVES;Units with Reserves missions are stationed behind the front lines. They will automatically support any province adjacent to them that is under enemy attack.;Les unités auxquelles des missions de réserve sont assignées sont stationnées derrière les premières lignes.  Elles soutiennent automatiquement toute province voisine attaquée par l’ennemi.;;Las unidades destinadas a permanecer como reservas se encontrarán tras las líneas del frente. Apoyarán automáticamente a cualquier provincia que tengan adyacente y que esté bajo un ataque enemigo.;Einheiten mit Reserve-Missionen sind hinter den Frontlinien stationiert. Sie werden benachbarte Provinzen, die angegriffen werden, automatisch unterstützen.;Jednostki z przydzielonym rozkazem wykonania misji rezerwy s¹ trzymane w oddaleniu od linii frontu. Automatycznie do³¹cz¹ do si³ dowolnej s¹siaduj¹cej prowincji, zaatakowanej przez wroga.;;;;;x,,,,,,,,
MISSION_DESC_ANTI_PARTISAN_DUTY;Anti-Partisan Duty missions mean that the division will counter any partisan activity in its location or in an adjacent province. The partisan activity rating in the province will decrease over time.;Dans des missions de répression de la partisanerie, la division s’attaque à toutes les activités partisanes de la province dans laquelle elle est stationnée, et dans les provinces avoisinantes. Le taux d’activités partisanes de la province diminue avec le temps.;;El servicio antipartisanos supone que la división se enfrentará a cualquier actividad partisana en la provincia a la que esté destinada y en aquellas que la rodeen. El índice de actividad partisana en la provincia disminuirá con el tiempo.;Partisanenabwehr bedeutet, dass die Einheit gegen jede Partisanenaktivität in dieser und den angrenzenden Provinzen vorgeht. Die Partisanenaktivität in dieser Provinz wird mit der Zeit abnehmen.;Misje s³u¿by przeciw partyzantom to misje, w czasie których dywizje bêd¹ zwalczaæ partyzantkê zarówno w prowincji, w której stacjonuj¹, jak i w prowincjach bezpoœrednio do niej przylegaj¹cych. Aktywnoœæ partyzantów na tym obszarze zacznie maleæ z czasem.;;;;;x,,,,,
MISSION_DESC_AIR_SUPERIORITY;Air Superiority missions are given to fighter units. They will patrol the target area and engage any enemy planes they encounter.;Les missions de supériorité aérienne sont confiées aux unités de chasseurs. Elles rôdent au-dessus de leur zone-cible et attaquent tous les appareils ennemis qu’elles rencontrent.;;Las misiones de superioridad aérea se dan a las unidades de cazas. Patrullarán por el área objetivo y combatirán con cualquier avión enemigo que encuentren allí.;Luftüberlegenheits-Missionen werden an Jägereinheiten erteilt. Diese überfliegen den Zielbereich so lange, bis sie feindliche Flugzeuge entdecken und angreifen.   ;Misje dominacji w powietrzu powierzane s¹ jednostkom myœliwskim. Bêd¹ one kr¹¿y³y nad wskazanym celem i zaatakuj¹ ka¿dy samolot wroga, jaki napotkaj¹.;;;;;x,,,,,,,,,
MISSION_DESC_GROUND_ATTACK;Ground Attack missions are given to Close Air Support or Tactical Bomber squadrons. They will attack enemy ground units in the target area, reducing their strength.;Les missions d’attaque au sol sont confiées aux escadrons de bombardiers en piqué ou aux bombardiers tactiques. Ils attaquent les unités terrestres ennemies dans la zone-cible et réduisent leurs points de force.;;Las misiones de ataque terrestre se dan a los escuadrones de apoyo aéreo de proximidad o a los de bombarderos tácticos. Atacarán las unidades de tierra enemigas que se encuentren en el área objetivo y reducirán su fuerza.;Bodenangriffs-Missionen werden Stukas und taktischen Bomberstaffeln erteilt, die im Zielbereich feindliche Bodeneinheiten angreifen und deren Stärkepunkte reduzieren.;Misje ataku naziemnego to misje dla samolotów bezpoœredniego wsparcia z powietrza oraz eskadr bombowców taktycznych. Zaatakuj¹ one wrogie jednostki l¹dowe i zmniejsz¹ ich punkty si³y.;;;;;x,,,,,,,,,
MISSION_DESC_RUNWAY_CRATERING;Runway Cratering missions are targeted against enemy airfields. They will reduce the airfield level, limiting the number of air units that can be stationed there.;Les missions de destruction de pistes visent les terrains d’aviation ennemis. Elles diminuent le niveau de terrain d’aviation d’une province, et limitent le nombre d’unités aériennes qui peuvent y être stationnées.;;Las misiones arrasamiento de pistas se asignan contra los aeródromos enemigos. Reducirán el nivel de aeródromo de una provincia, lo que limitará el número de unidades aéreas que pueden estacionarse allí.;Startbahnbombardierungs-Missionen zielen gegen feindliche Flugfelder. Sie reduzieren die Flugfeld-Stufe in einer Provinz, was die Anzahl der dort stationierbaren Lufteinheiten reduziert. ;Misje niszczenia pasów startowych s¹ skierowane przeciwko wrogim lotniskom. Zredukuj¹ one ich poziom w danej prowincji, a przez to ogranicz¹ liczbê samolotów, jakie wróg mo¿e utrzymaæ na tym terenie.;;;;;x,,,,,
MISSION_DESC_INSTALLATION_STRIKE;Installation Strike missions target the defense installations in the target area, such as AA guns, radar installations, nuclear and rocket facilities.;Les missions d’attaque d’installations visent les installations de défense des provinces dans la zone-cible, comme par exemple les batteries DCA et les postes radar, mais aussi les sites nucléaires et de lancer de missiles.;;Las misiones de ataque a instalaciones tienen como blanco las instalaciones defensivas de las provincias que estén en las áreas objetivo, como por ejemplo los cañones antiaéreos y las estaciones de radar, pero también los reactores nucleares y las plantas de ensayos de cohetes.;Die Mission Angriff auf Einrichtungen zielt auf die Verteidigungseinrichtungen der Provinzen im Zielbereich, wie z.B. Flugabwehrgeschütze und Radarinstallationen, aber auch Nuklear- und Raketen-Forschungszentren.;Uderzenia w instalacje to misje polegaj¹ce na niszczeniu instalacji obronnych na danym terenie, takich jak stanowiska obrony przeciwlotniczej czy systemy radarowe, a tak¿e instalacji rakietowych i j¹drowych.;;;;;x
MISSION_DESC_INTERDICTION;Interdiction missions are given to your Close Air Support or Tactical Bomber squadrons. They will attack enemy units in the target area and strike their communications, thus reducing their organization level.;Les missions d’interdiction sont confiées à vos escadrons de BEP ou de bombardiers tactiques. Ils attaquent les unités ennemies dans la zone-cible et leurs centres de communication, ce qui réduit leur niveau d’organisation.;;Las misiones de interceptación se dan a los escuadrones de AAP o a de bombarderos tácticos. Atacarán las unidades enemigas en el área objetivo y a sus comunicaciones, reduciendo así su nivel de organización.;Zerrüttungsmissionen werden Ihren Stukas und taktischen Bomberstaffeln erteilt. Sie greifen feindliche  Einheiten und deren Kommunikationsanlagen im Zielbereich an und verringern so deren Organisation. ;Misje ataku dezorganizuj¹cego przekazywane s¹ samolotom bezpoœredniego wsparcia z powietrza oraz eskadrom bombowców taktycznych. Zaatakuj¹ one wrogie jednostki l¹dowe znajduj¹ce siê w okolicy i uderz¹ w ich systemy komunikacji, redukuj¹c tym samym ich poziom zorganizowania.;;;;;x,,,,,,,
MISSION_DESC_NAVAL_STRIKE;Naval Strike missions target enemy warships in the target sea area. attempting to sink or damage them.;Les missions d’attaque navale visent les bâtiments de combat ennemis dans la zone maritime-cible. Vos bombardiers doivent essayer de toucher les navires ennemis, de les couler ou de les endommager.;;Las misiones de ataque naval tienen como objetivo los navíos de guerra enemigos en el área marítima objetivo. Tus bombarderos intentarán dar a los barcos enemigos para hundirlos o dañarlos.;Die Mission 'Schiffe Angreifen' zielt auf feindliche Kriegsschiffe in Meeresbereichen. Ihre Bomber versuchen, feindliche Schiffe zu versenken oder zu beschädigen.;Uderzenie we flotê bierze na cel wrogie okrêty wojenne na wskazanych wodach. Twoje bombowce spróbuj¹ je zatopiæ lub przynajmniej uszkodziæ.;;;;;x,,,,,,,,,
MISSION_DESC_PORT_STRIKE;Port Strike missions are targeted at the port facilities of the target area, attempting to hit any ships in port there.;Les missions d’attaque portuaire visent les ports de la zone-cible, et tentent de toucher les navires qui s’y trouvent.;;Las incursiones contra puertos tienen como objetivo las instalaciones portuarias del área objetivo, con la intención de hundir los barcos allí atracados.;Hafenangriffs-Missionen zielen auf die Hafenanlagen im Zielbereich und dienen dazu, jedes Schiff im Hafen zu treffen.;Uderzenie w port to atak na instalacje portowe na danym terenie w celu uszkodzenia lub zniszczenia stacjonuj¹cych tam okrêtów.;;;;;x,,,,,,,
MISSION_DESC_LOGISTICAL_STRIKE;Logistical Strike missions are targeted at the infrastructure level of the provinces in the target area. This will hamper enemy unit movement and reduce their supply efficiency.;Les missions de frappe logistique visent le niveau d’infrastructure des provinces couvertes dans la zone-cible. Ceci gêne les déplacements des unités ennemies, et diminue l’efficacité de leur approvisionnement.;;Las misiones de ataque logístico tienen como blanco el nivel de infraestructuras de las provincias del área objetivo. Ello dificultará los movimientos de las unidades enemigas y reducirá la eficacia de su suministro.;Missionen zum Logistischen Angriff zielen auf die Infrastrukturstufe der Provinzen im Angriffszielbereich. Feindliche Einheiten werden dadurch in ihrer Bewegung behindert und ihre Versorgungseffizienz verringert sich.;Uderzenie w logistykê to misje wymierzone przeciwko infrastrukturze danej prowincji. Ogranicz¹ one ruchy przeciwnika oraz wydajnoœæ jego zaopatrzenia.;;;;;x,,,,,,,,,,
MISSION_DESC_STRATEGIC_BOMBARDMENT;Strategic Bombardment missions target the enemy's industry. This will reduce his ability to produce supplies, new units and also affect his Transport Capacity. They can only be performed by strategic bomber units.;Les missions de bombardement stratégique visent les centres industriels ennemis. Ceci entrave leur capacité à produire de l’approvisionnement et de nouvelles unités, mais touche aussi leur capacité de transport. Elles ne peuvent être effectuées que par des unités de bombardiers stratégiques.;;Las misiones de bombardeo estratégico tienen como objetivo los centros industriales enemigos. Ello dañará su capacidad para producir suministros y nuevas unidades y afectará también a su capacidad de transporte. Sólo pueden llevarlas a cabo las unidades de bombarderos estratégicos.;Missionen zur Strategischen Bombardierung zielen auf die feindlichen Industriezentren ab. Dadurch wird direkt die IK der Zielprovinz verringert und indirekt auch die Transportkapazität des Feindes. Diese Missionen können nur von strategischen Bombern durchgeführt werden.;Misje bombardowania strategicznego polegaj¹ na niszczeniu centrów przemys³owych wroga. Uderzaj¹ one w jego zdolnoœæ produkcji zapasów i nowych jednostek, a tak¿e ograniczaj¹ jego mo¿liwoœci transportowe. Misje te mog¹ byæ powierzone jedynie bombowcom strategicznym.;;;;;x,,,,,,,,
MISSION_DESC_AIR_SUPPLY;Air Supply missions are given to transport planes. They will attempt to ferry supplies to your encircled troops, maintaining their fighting efficiency until they can be relieved.;Les missions d’approvisionnement aérien sont confiées aux avions de transport. Ils tentent de transporter des provisions jusqu’à vos troupes encerclées, afin de leur permettre de conserver leur efficacité au combat jusqu’à la relève.;;Las misiones de abastecimiento aéreo se asignan a los aviones de transporte. Intentarán llevar suministros a las tropas cercadas para así mantener alta su eficacia de combate hasta que puedan relevarlas.;Luftversorgungs-Missionen werden Transportflugzeugen erteilt. Diese versuchen, ihre eingekesselten Truppen mit Nachschub zu versorgen, damit die Organisation aufrechterhalten wird, bis weitere Hilfe eintrifft.;Misje zaopatrzenia z powietrza s¹ przydzielane samolotom transportowym. Podejmuj¹ one próbê dostarczenia zapasów odciêtym jednostkom, co pozwoli im kontynuowaæ walkê a¿ do czasu zluzowania.;;;;;x,,,,,
MISSION_DESC_AIRBORNE_ASSAULT;Airborne Assault missions are given to transport planes that have been loaded with paratroop divisions. The paratroops will be dropped at the specified place and attempt to take that province.;Les missions d’assaut aéroporté sont confiées à des avions de transport sur lesquels ont embarqué des divisions de parachutistes . Les parachutistes sont largués sur la cible indiquée, et tentent de s’emparer de la province.;;Las misiones de asalto aerotransportado se dan a los aviones de transporte que vayan cargados con divisiones de paracaidistas. Los paracaidistas serán lanzados sobre el objetivo especificado e intentarán conquistar la provincia.;Luftlandungen werden von Transportflugzeugen durchgeführt, die mit Fallschirmjäger-Divisionen beladen sind. Die Fallschirmjäger werden in einem bestimmten Zielbereich entladen und versuchen dann, die Provinz einzunehmen. ;Misje desantu z powietrza to misje powierzane samolotom transportowym, za³adowanym dywizjami spadochroniarzy. Zostan¹ oni zrzuceni nad celem i dokonaj¹ próby przejêcia prowincji.;;;;;x,,,,,,,,,,,
MISSION_DESC_CONVOY_RAIDING;Convoy Raiding missions strike at enemy convoys, reducing the movement of resources and supplies between his bases and overseas provinces.;Les missions de pillage de convois frappent les convois maritimes ennemis, et affectent leur capacité à transporter par voie maritime des ressources et des provisions entre leurs bases et leurs provinces.;;Las misiones de ataque a convoyes tienen como objetivo los convoyes marítimos enemigos y pretenden dañar la capacidad de traslado por mar de recursos y suministros entre bases y provincias del enemigo.;Schiffe auf Konvoi-Jagd-Missionen greifen Konvois an und behindern deren Fähigkeit, Ressourcen und Nachschub zwischen ihren Stützpunkten und den Provinzen über See zu transportieren.;Misje napadów na konwoje polegaj¹ na atakowaniu morskich konwojów przeciwnika, co uderza w jego zdolnoœæ do transportu zasobów pomiêdzy bazami i prowincjami drog¹ morsk¹.;;;;;x,,,,,,,,,,,
MISSION_DESC_ASW;Ships on ASW missions will seek out and attack any enemy submarines in the area. This mission is best given to Carriers, Destroyers and Light Cruisers, as they are best equipped for sub hunting.;Les navires en mission GASM cherchent et attaquent les sous-marins ennemis dans la zone. Les destroyers et les croiseurs légers sont particulièrement recommandés pour cette mission, car ils sont parfaitement adaptés à la chasse aux sous-marins.;;Los barcos en misión de GAS (guerra antisubmarinos) buscarán y atacarán cualquier submarino enemigo en la zona. Es mejor asignar estas misiones a destructores y cruceros ligeros, ya que están mejor equipados para la caza de submarinos.;Schiffe auf U-Boot-Jagd-Missionen suchen nach feindlichen U-Booten und greifen diese an. Diese Mission wird am besten den Zerstören und leichten Kreuzern erteilt, da sich diese am besten für die U-Boot-Jagd eignen.;Niszczenie okrêtów podwodnych polega na ich wyszukiwaniu i zatapianiu we wskazanej strefie. Misje te najlepiej realizuj¹ niszczyciele i lekkie kr¹¿owniki - s¹ one najlepiej przystosowane do polowañ na okrêty podwodne.;;;;;x,,,,,,,,,,
MISSION_DESC_NAVAL_INTERDICTION;Naval Interdiction missions assign your fleets to patrol and engage any enemy ships entering the target area.;Les missions d’interdiction navale confient à vos flottes la patrouille de la zone-cible, et l’attaque des navires ennemis qui la transgressent.;;Las misiones de interceptación naval encomiendan a tus flotas patrullar y combatir a cualquier barco enemigo que entre en el área objetivo.;Flotten auf Schiffe-Abfangen-Missionen patroullieren und greifen feindliche Schiffe an, die in den Zielbereich eindringen.;Misje przechwycenia floty to misje powierzone okrêtom, polegaj¹ce na patrolowaniu i atakowaniu okrêtów wroga na danym obszarze.;;;;;x,,,,,,,,,,,,
MISSION_DESC_SHORE_BOMBARDMENT;Shore Bombardment missions can only be given to capital ships: battleships, battlecruisers and heavy cruisers. The ships will shell enemy units in the specified area. Furthermore, ships will automatically support any friendly unit in combat in a coastal province that is adjacent to them.;Les missions de bombardement côtier ne peuvent être confiées qu’aux navires principaux, à savoir les cuirassés, les croiseurs et les croiseurs lourds. Les navires bombardent les unités ennemies se trouvant dans la zone-cible précisée. De plus, les navires soutiennent automatiquement les unités amies combattant dans une province côtière voisine.;;Las misiones de bombardeo costero sólo pueden encomendarse a grandes unidades de combate, es decir, a acorazados, buques de guerra y cruceros pesados. Los barcos bombardearán las unidades enemigas en el objetivo especificado. Además, las naves apoyarán automáticamente a cualquier unidad aliada en combate que se encuentre en una provincia costera que tengan adyacente.;Küstenbeschuss-Missionen können ausschließlich Großkampfschiffen, also Schlachtschiffen und Schlachtkreuzern erteilt werden. Die Schiffe bombardieren feindliche Einheiten im Zielbereich. Außerdem unterstützen die Schiffe automatisch jede befreundete Einheit, die sich in einer benachbarten Küstenprovinz im Gefecht befindet.;Misje bombardowania brzegu mog¹ byæ przydzielone wy³¹cznie okrêtom g³ównym, czyli pancernikom, kr¹¿ownikom liniowym i ciê¿kim kr¹¿ownikom. Okrêty rozpoczn¹ ostrzeliwanie jednostek na wskazanym terenie. Co wiêcej, okrêty te automatycznie wespr¹ przyjacielskie jednostki, zwi¹zane walk¹ w s¹siaduj¹cych prowincjach.;;;;;x
MISSION_DESC_AMPHIBOUS_ASSAULT;Amphibious Assault missions are given to naval transports. They will unload marine and other divisions, which will attempt to take the beach by assault.;Les missions d’assaut amphibie sont confiées aux cargos. Ils déchargent les infanteries de marine et autres divisions, qui tentent de s’emparer de la plage.;;Las misiones de asalto anfibio se dan a los transportes. Descargarán infantes de marina y otras divisiones que tratarán de tomar la playa al asalto.;Invasionen werden von Transportern durchgeführt. Sie entladen Landstreitkräfte, die unverzüglich versuchen, die Kontrolle über die Provinz zu erlangen.;Misje desantu z wody to misje transportowców, polegaj¹ce na dostarczeniu na brzeg piechoty morskiej i innych dywizji, które z kolei postaraj¹ siê zdobyæ pla¿ê.;;;;;x,,,,,,,,,
MISSION_DESC_SEA_TRANSPORT;Sea Transport missions are given to naval transports that have land units loaded on them. They will unload the divisions in the specified province and then return to their home port.;Les missions de transport maritime sont confiées aux cargos sur lesquels des unités terrestres ont embarqué. Celles-ci débarquent dans la province indiquée, puis reviennent à  leur port d’origine.;;Las misiones de transporte por mar se asignan a los transportes que tengan unidades de tierra embarcadas en ellos. Soltarán las divisiones en la provincia especificada y luego volverán a su puerto de origen.;Seetransport-Missionen werden Transportern erteilt, die Landeinheiten geladen haben. Sie entladen die Divisionen in der entsprechenden Provinz und kehren in den Heimathafen zurück.;Misje transportu morskiego to misje transportowców za³adowanych jednostkami l¹dowymi. Jednostki te zostan¹ wysadzone we wskazanej prowincji, a transportowce powróc¹ do portu macierzystego.;;;;;x,,,,,,,,,,,,
