#,
# Reworked by Aregorn for HSR2_DD,
#,
#,
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X,
#  ****************************************************************************************************;;;;;;;;;;;X,
##;;;;;;;;;;;X,
#  Technology System Techs below here, ..;;;;;;;;;;;X
##;;;;;;;;;;;X,
##;;;;;;;;;;;X,
TECH_CMP_INDUSTRY_60_5_NAME;Isotope Separation Process;Processus de séparation isotopique;;Proceso de separación de isótopos;Isotopentrennungsprozess;Proces separacji izotopów;;;;;X
TECH_APP_INDUSTRY_61_NAME;Modern Shipyard;Analyse de combustible nucléaire;;Análisis de combustible nuclear;Nukleartreibstoff-Analyse;Analiza paliwa j¹drowego;;;;;X
TECH_APP_INDUSTRY_61_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_61_1_NAME;Betatron Particle Accelerator;Accélérateur bêtatron;;Acelerador de partículas Betatrón;Betatron-Partikelbeschleuniger;Akcelerator cz¹stek Betatron;;;;;X
TECH_CMP_INDUSTRY_61_2_NAME;Uranium 238;Uranium 238;;Uranio 238;Uranium 238;Uran U238;;;;;X
TECH_CMP_INDUSTRY_61_3_NAME;Thorium 232;Thorium 232;;Torio 232;Thorium 232;Tor T232;;;;;X
TECH_CMP_INDUSTRY_61_4_NAME;Uranium 235;Uranium 235;;Uranio 235;Uranium 235;Uran U235;;;;;X
TECH_CMP_INDUSTRY_61_5_NAME;Material Stability Tests;Test de stabilité matériaux;;Pruebas de estabilidad de materiales;Material-Stabilitätstests;Testy stabilnoœci materia³ów;;;;;X
TECH_APP_INDUSTRY_62_NAME;Modern Tank Plant;Réacteur expérimental;;Reactor experimental;Experimenteller Reaktor;Reaktor doœwiadczalny;;;;;X
TECH_APP_INDUSTRY_62_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_62_1_NAME;Nuclear Reactor Design;Modèle de réacteur nucléaire;;Diseño de reactor nuclear;Atomreaktor-Design;Projekt reaktora j¹drowego;;;;;X
TECH_CMP_INDUSTRY_62_2_NAME;Reflector Material Tests;Essais matière réflecteur;;Pruebas de material del reflector;Reflektor-Materialtests;Testy materia³ów odbijaj¹cych;;;;;X
TECH_CMP_INDUSTRY_62_3_NAME;Moderator Material Tests;Essais matière modérateur;;Pruebas de material del moderador;Moderator-Materialtests;Testy materia³ów moderuj¹cych;;;;;X
TECH_CMP_INDUSTRY_62_4_NAME;Heavy Water Plant;Grande station d’épuration des eaux ;;Planta de agua pesada;Schwerwasser-Betrieb;Wytwórnia ciê¿kiej wody;;;;;X
TECH_CMP_INDUSTRY_62_5_NAME;Reactor Prototype Tests;Essais du prototype Réacteur;;Pruebas de prototipo de reactor;Reaktor-Prototypentest;Testy prot. reaktora;;;;;X
TECH_APP_INDUSTRY_63_NAME;Modern Rocket Plant;Exploitabilité du réacteur nucléaire;;Operatividad del reactor nuclear;Atomreaktor-Funktionsfähigkeit;Operacyjnoœæ reaktora j¹drowego;;;;;X
TECH_APP_INDUSTRY_63_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_63_1_NAME;Core Structure;Structure noyau;;Estructura central;Kernstruktur;Struktura rdzenia;;;;;X
TECH_CMP_INDUSTRY_63_2_NAME;Reflector;Réflecteur;;Reflector;Reflektor;Reflektor;;;;;X
TECH_CMP_INDUSTRY_63_3_NAME;Moderator;Modérateur;;Moderador;Moderator;Moderator;;;;;X
TECH_CMP_INDUSTRY_63_4_NAME;Applied Rare Minerals;Minéraux précieux appliqués;;Minerales raros utilizados;Angewandte seltene Mineralien;Zastosowanie rzadkich minera³ów;;;;;X
TECH_CMP_INDUSTRY_63_5_NAME;Operationability Tests;Tests d’exploitabilité;;Pruebas de operatividad;Funktionsfähigkeitstests;Testy operacyjne;;;;;X
TECH_APP_INDUSTRY_64_NAME;Modern Arms Factory;Production puissance nucléaire;;Producción de energía nuclear;Atomsenergie-Produktion;Produkcja reaktora j¹drowego;;;;;X
TECH_APP_INDUSTRY_64_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_64_1_NAME;Nuclear Power Plant Design;Modèle centrale nucléaire;;Diseño de planta de energía nuclear;Atomkraftwerk-Design;Projekt elektrowni j¹drowej;;;;;X
TECH_CMP_INDUSTRY_64_2_NAME;Nuclear Propulsion Design;Modèle propulsion nucléaire;;Diseño de propulsión nuclear;Atomares Antriebsdesign;Projekt si³owni j¹drowej;;;;;X
TECH_CMP_INDUSTRY_64_3_NAME;Emergency Shut-down System;Système d’arrêt d’urgence;;Sistema de desconexión de emergencia;Notabschaltsystem;System awaryjnego zatrzymania;;;;;X
TECH_CMP_INDUSTRY_64_4_NAME;Nuclear Waste Disposal;Élimination des déchets radioactifs;;Vertido de residuos nucleares;Nukleare Abfallbeseitigung;Utylizacja odpadów j¹drowych;;;;;X
TECH_CMP_INDUSTRY_64_5_NAME;Power Plant Prototype Tests;Essais du prototype de centrale;;Pruebas de prototipo de instalación de energía ;Atomkraftwerk-Prototypentest;Testy prot. elektrowni j¹drowej;;;;;X
TECH_APP_INDUSTRY_65_NAME;Modern Material Sciences;Site de test des missiles et de recherches;;Planta de ensayos de cohetes;Raketentest und -forschungsanlage;Stanowisko badania i testowania rakiet;;;;;X
TECH_APP_INDUSTRY_65_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_65_1_NAME;Wind Tunnels;Tunnels aérodynamiques;;Túneles aerodinámicos;Windtunnel;Tunele aerodynamiczne;;;;;X
TECH_CMP_INDUSTRY_65_2_NAME;Test Range;Portée des tests ;;Polígono de pruebas;Testbereich;Poligon doœwiadczalny;;;;;X
TECH_CMP_INDUSTRY_65_3_NAME;Telemetrics Station;Station de télémesure;;Emisor telemétrico;Telemetrische Station;Stacja telemetryczna;;;;;X
TECH_CMP_INDUSTRY_65_4_NAME;Rocket Fuels;Propergol;;Combustibles para cohetes;Raketenbrennstoffe;Paliwa rakietowe;;;;;X
TECH_CMP_INDUSTRY_65_5_NAME;Basic Rocket Flight Tests;Essais de vols de missiles I;;Pruebas de vuelo de cohete básico;Einfache Raketenflugtests;Podstawowe loty próbne rakiet;;;;;X
TECH_APP_INDUSTRY_66_NAME;Basic Robotics;Propulseur à liquide;;Motor de cohete;Raketentriebwerk;Silnik rakietowy;;;;;X
TECH_APP_INDUSTRY_66_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_66_1_NAME;Chamber;Chambre;;Cámara;Kammer;Zbiornik paliwa;;;;;X
TECH_CMP_INDUSTRY_66_2_NAME;Diffuser;Diffuseur;;Difusor;Diffusor;Dyfuzor;;;;;X
TECH_CMP_INDUSTRY_66_3_NAME;Nozzle;Buse;;Tobera;Düse;Dysza;;;;;X
TECH_CMP_INDUSTRY_66_4_NAME;Fuel injector;Injecteur de combustible;;Inyector de combustible;Einspritzdüse;Wtryskiwacz;;;;;X
TECH_CMP_INDUSTRY_66_5_NAME;Burner;Brûleur;;Quemador;Brenner;Komora spalania;;;;;X
TECH_APP_INDUSTRY_67_NAME;Advanced Robotics;Turboréacteur ;;Motor de turborreacción;Turbojet Maschine;Silnik turbinowy;;;;;X
TECH_APP_INDUSTRY_67_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_67_1_NAME;Compressor;Compresseur;;Compresor;Kompressor;Kompresor;;;;;X
TECH_CMP_INDUSTRY_67_2_NAME;Fan;Ventilateur;;Ventilador;Gebläse;Turbina;;;;;X
TECH_CMP_INDUSTRY_67_3_NAME;Air intake;Admission d’air;;Admisión de aire;Lufteinlass;Wlot powietrza;;;;;X
TECH_CMP_INDUSTRY_67_4_NAME;Fuel injector;Injecteur de combustible;;Inyector de combustible;Einspritzdüse;Wtryskiwacz;;;;;X
TECH_CMP_INDUSTRY_67_5_NAME;Burner;Brûleur;;Quemador;Brenner;Komora spalania;;;;;X
TECH_APP_INDUSTRY_68_NAME;Modern Robotics;Développement de bombes volantes;;Desarrollo de bomba volante;Flugbombenentwicklung;Rozwój lataj¹cych bomb;;;;;X
TECH_APP_INDUSTRY_68_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_68_1_NAME;Solid Fuel Rocket Engine;Propulseur de combustible solide;;Motor de cohete de combustible sólido;Feststoff-Raketentriebwerk;Silnik rakietowy na paliwo sta³e;;;;;X
TECH_CMP_INDUSTRY_68_2_NAME;Gyroscope Autopilot;Autopilote gyro;;Autodirección giroscópica;Gyroskop-Autopilot;Autopilot ¿yroskopowy;;;;;X
TECH_CMP_INDUSTRY_68_3_NAME;Launch Catapult;Lance-catapulte;;Catapulta de lanzamiento;Startkatapult;Wyrzutnia startowa;;;;;X
TECH_CMP_INDUSTRY_68_4_NAME;Modified Steering Fens;F. navigation modif.;;Aletas de corrección de dirección;Modifizierte Lenkvorrichtung;Zmodyfikowane lotki;;;;;X
TECH_CMP_INDUSTRY_68_5_NAME;Trajectory Test Flights;Vol d’essai trajectoire;;Vuelos de prueba de trayectoria;Flugbahn - Testflug;Testy trajektorii lotu;;;;;X
TECH_APP_INDUSTRY_69_NAME;Quality Focus;Développement de fusée;;Desarrollo de cohete volante;Flugraketenentwicklung;Rozwój rakiet niekierowanych;;;;;X
TECH_APP_INDUSTRY_69_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_69_1_NAME;Liquid Fuel Rocket Engine;Propulseur de combustible liquide;;Motor de cohete de combustible líquido;Flüssigkeits-Raketentriebwerk;Silnik rakietowy na paliwo ciek³e;;;;;X
TECH_CMP_INDUSTRY_69_2_NAME;Advanced Gyroscope Autopilot;Autopilote gyro III;;Autodirección giroscópica avanzada;Fortschrittlicher Gyroskop-Autopilot;Zaawansowany autopilot ¿yroskopowy;;;;;X
TECH_CMP_INDUSTRY_69_3_NAME;Mobile Launch Sites;Sites de lancement mobiles;;Centros móviles de lanzamiento;Mobile Startrampen;Mobilne wyrzutnie;;;;;X
TECH_CMP_INDUSTRY_69_4_NAME;Reinforced Ribs;Nervures renforcées;;Costillas reforzadas;Verstärkte Spanten;Wzmocniona konstrukcja;;;;;X
TECH_CMP_INDUSTRY_69_5_NAME;Trajectory Test Flights;Vol d’essai trajectoire;;Vuelos de prueba de trayectoria;Flugbahn - Testflug;Testy trajektorii lotu;;;;;X
TECH_APP_INDUSTRY_70_NAME;Quantity Focus;Installation de séparation isotopique;;Instalaciones de separación de isótopos;Isotopentrennungsanlage;Stanowisko rozdzielania izotopów;;;;;X
TECH_APP_INDUSTRY_70_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_70_1_NAME;Experimental Proof of the Equivalence of Mass and Energy;Preuve expérimentale de l’Équivalence de Masse et d’Énergie;;Prueba experimental de equivalencia entre masa y energía;Exp. Beweis d. Äquivalenz v. Masse u. Energie;Doœwiadczalny dowód równoœci masy i energii;;;;;X
TECH_CMP_INDUSTRY_70_2_NAME;Radioactive Material Analysis;Analyse matériaux radioactifs;;Análisis de material radioactivo;Analyse radioaktiven Materials ;Analiza materia³ów radioaktywnych;;;;;X
TECH_CMP_INDUSTRY_70_3_NAME;Laboratory produced Fission;Fission réalisée en laboratoire;;Fisión lograda en laboratorio;Laborerzeugte Fission;Kontrolowana reakcja rozpadu;;;;;X
TECH_CMP_INDUSTRY_70_4_NAME;Chain Reaction Process Discovered;Découverte d’un processus de réaction en chaîne;;Descubrimiento del proceso de reacción en cadena;Kettenreaktionsprozess entdeckt;Odkrycie efektu reakcji ³añcuchowej;;;;;X
TECH_CMP_INDUSTRY_70_5_NAME;Isotope Separation Process;Processus de séparation isotopique;;Proceso de separación de isótopos;Isotopentrennungsprozess;Proces separacji izotopów;;;;;X
TECH_APP_INDUSTRY_71_NAME;Self Sufficiency Focus;Analyse de combustible nucléaire;;Análisis de combustible nuclear;Nukleartreibstoff-Analyse;Analiza paliwa j¹drowego;;;;;X
TECH_APP_INDUSTRY_71_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_71_1_NAME;Betatron Particle Accelerator;Accélérateur bêtatron;;Acelerador de partículas Betatrón;Betatron-Partikelbeschleuniger;Akcelerator cz¹stek Betatron;;;;;X
TECH_CMP_INDUSTRY_71_2_NAME;Uranium 238;Uranium 238;;Uranio 238;Uranium 238;Uran U238;;;;;X
TECH_CMP_INDUSTRY_71_3_NAME;Thorium 232;Thorium 232;;Torio 232;Thorium 232;Tor T232;;;;;X
TECH_CMP_INDUSTRY_71_4_NAME;Uranium 235;Uranium 235;;Uranio 235;Uranium 235;Uran U235;;;;;X
TECH_CMP_INDUSTRY_71_5_NAME;Material Stability Tests;Test de stabilité matériaux;;Pruebas de estabilidad de materiales;Material-Stabilitätstests;Testy stabilnoœci materia³ów;;;;;X
TECH_APP_INDUSTRY_72_NAME;Economists Advisors;Réacteur expérimental;;Reactor experimental;Experimenteller Reaktor;Reaktor doœwiadczalny;;;;;X
TECH_APP_INDUSTRY_72_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_72_1_NAME;Nuclear Reactor Design;Modèle de réacteur nucléaire;;Diseño de reactor nuclear;Atomreaktor-Design;Projekt reaktora j¹drowego;;;;;X
TECH_CMP_INDUSTRY_72_2_NAME;Reflector Material Tests;Essais matière réflecteur;;Pruebas de material del reflector;Reflektor-Materialtests;Testy materia³ów odbijaj¹cych;;;;;X
TECH_CMP_INDUSTRY_72_3_NAME;Moderator Material Tests;Essais matière modérateur;;Pruebas de material del moderador;Moderator-Materialtests;Testy materia³ów moderuj¹cych;;;;;X
TECH_CMP_INDUSTRY_72_4_NAME;Heavy Water Plant;Grande station d’épuration des eaux ;;Planta de agua pesada;Schwerwasser-Betrieb;Wytwórnia ciê¿kiej wody;;;;;X
TECH_CMP_INDUSTRY_72_5_NAME;Reactor Prototype Tests;Essais du prototype Réacteur;;Pruebas de prototipo de reactor;Reaktor-Prototypentest;Testy prot. reaktora;;;;;X
TECH_APP_INDUSTRY_73_NAME;Scientists Advisors;Exploitabilité du réacteur nucléaire;;Operatividad del reactor nuclear;Atomreaktor-Funktionsfähigkeit;Operacyjnoœæ reaktora j¹drowego;;;;;X
TECH_APP_INDUSTRY_73_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_73_1_NAME;Core Structure;Structure noyau;;Estructura central;Kernstruktur;Struktura rdzenia;;;;;X
TECH_CMP_INDUSTRY_73_2_NAME;Reflector;Réflecteur;;Reflector;Reflektor;Reflektor;;;;;X
TECH_CMP_INDUSTRY_73_3_NAME;Moderator;Modérateur;;Moderador;Moderator;Moderator;;;;;X
TECH_CMP_INDUSTRY_73_4_NAME;Applied Rare Minerals;Minéraux précieux appliqués;;Minerales raros utilizados;Angewandte seltene Mineralien;Zastosowanie rzadkich minera³ów;;;;;X
TECH_CMP_INDUSTRY_73_5_NAME;Operationability Tests;Tests d’exploitabilité;;Pruebas de operatividad;Funktionsfähigkeitstests;Testy operacyjne;;;;;X
TECH_APP_INDUSTRY_74_NAME;Ideologists Advisors;Production puissance nucléaire;;Producción de energía nuclear;Atomsenergie-Produktion;Produkcja reaktora j¹drowego;;;;;X
TECH_APP_INDUSTRY_74_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_74_1_NAME;Nuclear Power Plant Design;Modèle centrale nucléaire;;Diseño de planta de energía nuclear;Atomkraftwerk-Design;Projekt elektrowni j¹drowej;;;;;X
TECH_CMP_INDUSTRY_74_2_NAME;Nuclear Propulsion Design;Modèle propulsion nucléaire;;Diseño de propulsión nuclear;Atomares Antriebsdesign;Projekt si³owni j¹drowej;;;;;X
TECH_CMP_INDUSTRY_74_3_NAME;Emergency Shut-down System;Système d’arrêt d’urgence;;Sistema de desconexión de emergencia;Notabschaltsystem;System awaryjnego zatrzymania;;;;;X
TECH_CMP_INDUSTRY_74_4_NAME;Nuclear Waste Disposal;Élimination des déchets radioactifs;;Vertido de residuos nucleares;Nukleare Abfallbeseitigung;Utylizacja odpadów j¹drowych;;;;;X
TECH_CMP_INDUSTRY_74_5_NAME;Power Plant Prototype Tests;Essais du prototype de centrale;;Pruebas de prototipo de instalación de energía ;Atomkraftwerk-Prototypentest;Testy prot. elektrowni j¹drowej;;;;;X
TECH_APP_INDUSTRY_75_NAME;Logistics Special Research;Site de test des missiles et de recherches;;Planta de ensayos de cohetes;Raketentest und -forschungsanlage;Stanowisko badania i testowania rakiet;;;;;X
TECH_APP_INDUSTRY_75_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_75_1_NAME;Wind Tunnels;Tunnels aérodynamiques;;Túneles aerodinámicos;Windtunnel;Tunele aerodynamiczne;;;;;X
TECH_CMP_INDUSTRY_75_2_NAME;Test Range;Portée des tests ;;Polígono de pruebas;Testbereich;Poligon doœwiadczalny;;;;;X
TECH_CMP_INDUSTRY_75_3_NAME;Telemetrics Station;Station de télémesure;;Emisor telemétrico;Telemetrische Station;Stacja telemetryczna;;;;;X
TECH_CMP_INDUSTRY_75_4_NAME;Rocket Fuels;Propergol;;Combustibles para cohetes;Raketenbrennstoffe;Paliwa rakietowe;;;;;X
TECH_CMP_INDUSTRY_75_5_NAME;Basic Rocket Flight Tests;Essais de vols de missiles I;;Pruebas de vuelo de cohete básico;Einfache Raketenflugtests;Podstawowe loty próbne rakiet;;;;;X
TECH_APP_INDUSTRY_76_NAME;Nautics Special Research;Propulseur à liquide;;Motor de cohete;Raketentriebwerk;Silnik rakietowy;;;;;X
TECH_APP_INDUSTRY_76_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_76_1_NAME;Chamber;Chambre;;Cámara;Kammer;Zbiornik paliwa;;;;;X
TECH_CMP_INDUSTRY_76_2_NAME;Diffuser;Diffuseur;;Difusor;Diffusor;Dyfuzor;;;;;X
TECH_CMP_INDUSTRY_76_3_NAME;Nozzle;Buse;;Tobera;Düse;Dysza;;;;;X
TECH_CMP_INDUSTRY_76_4_NAME;Fuel injector;Injecteur de combustible;;Inyector de combustible;Einspritzdüse;Wtryskiwacz;;;;;X
TECH_CMP_INDUSTRY_76_5_NAME;Burner;Brûleur;;Quemador;Brenner;Komora spalania;;;;;X
TECH_APP_INDUSTRY_77_NAME;Mechanics Special Research;Turboréacteur ;;Motor de turborreacción;Turbojet Maschine;Silnik turbinowy;;;;;X
TECH_APP_INDUSTRY_77_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_77_1_NAME;Compressor;Compresseur;;Compresor;Kompressor;Kompresor;;;;;X
TECH_CMP_INDUSTRY_77_2_NAME;Fan;Ventilateur;;Ventilador;Gebläse;Turbina;;;;;X
TECH_CMP_INDUSTRY_77_3_NAME;Air intake;Admission d’air;;Admisión de aire;Lufteinlass;Wlot powietrza;;;;;X
TECH_CMP_INDUSTRY_77_4_NAME;Fuel injector;Injecteur de combustible;;Inyector de combustible;Einspritzdüse;Wtryskiwacz;;;;;X
TECH_CMP_INDUSTRY_77_5_NAME;Burner;Brûleur;;Quemador;Brenner;Komora spalania;;;;;X
TECH_APP_INDUSTRY_78_NAME;Aeronautics Special Research;Développement de bombes volantes;;Desarrollo de bomba volante;Flugbombenentwicklung;Rozwój lataj¹cych bomb;;;;;X
TECH_APP_INDUSTRY_78_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_78_1_NAME;Solid Fuel Rocket Engine;Propulseur de combustible solide;;Motor de cohete de combustible sólido;Feststoff-Raketentriebwerk;Silnik rakietowy na paliwo sta³e;;;;;X
TECH_CMP_INDUSTRY_78_2_NAME;Gyroscope Autopilot;Autopilote gyro;;Autodirección giroscópica;Gyroskop-Autopilot;Autopilot ¿yroskopowy;;;;;X
TECH_CMP_INDUSTRY_78_3_NAME;Launch Catapult;Lance-catapulte;;Catapulta de lanzamiento;Startkatapult;Wyrzutnia startowa;;;;;X
TECH_CMP_INDUSTRY_78_4_NAME;Modified Steering Fens;F. navigation modif.;;Aletas de corrección de dirección;Modifizierte Lenkvorrichtung;Zmodyfikowane lotki;;;;;X
TECH_CMP_INDUSTRY_78_5_NAME;Trajectory Test Flights;Vol d’essai trajectoire;;Vuelos de prueba de trayectoria;Flugbahn - Testflug;Testy trajektorii lotu;;;;;X
TECH_APP_INDUSTRY_79_NAME;Chemistry Special Research;Développement de fusée;;Desarrollo de cohete volante;Flugraketenentwicklung;Rozwój rakiet niekierowanych;;;;;X
TECH_APP_INDUSTRY_79_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_79_1_NAME;Liquid Fuel Rocket Engine;Propulseur de combustible liquide;;Motor de cohete de combustible líquido;Flüssigkeits-Raketentriebwerk;Silnik rakietowy na paliwo ciek³e;;;;;X
TECH_CMP_INDUSTRY_79_2_NAME;Advanced Gyroscope Autopilot;Autopilote gyro III;;Autodirección giroscópica avanzada;Fortschrittlicher Gyroskop-Autopilot;Zaawansowany autopilot ¿yroskopowy;;;;;X
TECH_CMP_INDUSTRY_79_3_NAME;Mobile Launch Sites;Sites de lancement mobiles;;Centros móviles de lanzamiento;Mobile Startrampen;Mobilne wyrzutnie;;;;;X
TECH_CMP_INDUSTRY_79_4_NAME;Reinforced Ribs;Nervures renforcées;;Costillas reforzadas;Verstärkte Spanten;Wzmocniona konstrukcja;;;;;X
TECH_CMP_INDUSTRY_79_5_NAME;Trajectory Test Flights;Vol d’essai trajectoire;;Vuelos de prueba de trayectoria;Flugbahn - Testflug;Testy trajektorii lotu;;;;;X
TECH_APP_INDUSTRY_80_NAME;Biology Special Research;Installation de séparation isotopique;;Instalaciones de separación de isótopos;Isotopentrennungsanlage;Stanowisko rozdzielania izotopów;;;;;X
TECH_APP_INDUSTRY_80_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_80_1_NAME;Experimental Proof of the Equivalence of Mass and Energy;Preuve expérimentale de l’Équivalence de Masse et d’Énergie;;Prueba experimental de equivalencia entre masa y energía;Exp. Beweis d. Äquivalenz v. Masse u. Energie;Doœwiadczalny dowód równoœci masy i energii;;;;;X
TECH_CMP_INDUSTRY_80_2_NAME;Radioactive Material Analysis;Analyse matériaux radioactifs;;Análisis de material radioactivo;Analyse radioaktiven Materials ;Analiza materia³ów radioaktywnych;;;;;X
TECH_CMP_INDUSTRY_80_3_NAME;Laboratory produced Fission;Fission réalisée en laboratoire;;Fisión lograda en laboratorio;Laborerzeugte Fission;Kontrolowana reakcja rozpadu;;;;;X
TECH_CMP_INDUSTRY_80_4_NAME;Chain Reaction Process Discovered;Découverte d’un processus de réaction en chaîne;;Descubrimiento del proceso de reacción en cadena;Kettenreaktionsprozess entdeckt;Odkrycie efektu reakcji ³añcuchowej;;;;;X
TECH_CMP_INDUSTRY_80_5_NAME;Isotope Separation Process;Processus de séparation isotopique;;Proceso de separación de isótopos;Isotopentrennungsprozess;Proces separacji izotopów;;;;;X
TECH_APP_INDUSTRY_81_NAME;Physics Special Research;Analyse de combustible nucléaire;;Análisis de combustible nuclear;Nukleartreibstoff-Analyse;Analiza paliwa j¹drowego;;;;;X
TECH_APP_INDUSTRY_81_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_81_1_NAME;Betatron Particle Accelerator;Accélérateur bêtatron;;Acelerador de partículas Betatrón;Betatron-Partikelbeschleuniger;Akcelerator cz¹stek Betatron;;;;;X
TECH_CMP_INDUSTRY_81_2_NAME;Uranium 238;Uranium 238;;Uranio 238;Uranium 238;Uran U238;;;;;X
TECH_CMP_INDUSTRY_81_3_NAME;Thorium 232;Thorium 232;;Torio 232;Thorium 232;Tor T232;;;;;X
TECH_CMP_INDUSTRY_81_4_NAME;Uranium 235;Uranium 235;;Uranio 235;Uranium 235;Uran U235;;;;;X
TECH_CMP_INDUSTRY_81_5_NAME;Material Stability Tests;Test de stabilité matériaux;;Pruebas de estabilidad de materiales;Material-Stabilitätstests;Testy stabilnoœci materia³ów;;;;;X
TECH_APP_INDUSTRY_82_NAME;Basic Recycling;Réacteur expérimental;;Reactor experimental;Experimenteller Reaktor;Reaktor doœwiadczalny;;;;;X
TECH_APP_INDUSTRY_82_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_82_1_NAME;Nuclear Reactor Design;Modèle de réacteur nucléaire;;Diseño de reactor nuclear;Atomreaktor-Design;Projekt reaktora j¹drowego;;;;;X
TECH_CMP_INDUSTRY_82_2_NAME;Reflector Material Tests;Essais matière réflecteur;;Pruebas de material del reflector;Reflektor-Materialtests;Testy materia³ów odbijaj¹cych;;;;;X
TECH_CMP_INDUSTRY_82_3_NAME;Moderator Material Tests;Essais matière modérateur;;Pruebas de material del moderador;Moderator-Materialtests;Testy materia³ów moderuj¹cych;;;;;X
TECH_CMP_INDUSTRY_82_4_NAME;Heavy Water Plant;Grande station d’épuration des eaux ;;Planta de agua pesada;Schwerwasser-Betrieb;Wytwórnia ciê¿kiej wody;;;;;X
TECH_CMP_INDUSTRY_82_5_NAME;Reactor Prototype Tests;Essais du prototype Réacteur;;Pruebas de prototipo de reactor;Reaktor-Prototypentest;Testy prot. reaktora;;;;;X
TECH_APP_INDUSTRY_83_NAME;Advanced Recycling;Exploitabilité du réacteur nucléaire;;Operatividad del reactor nuclear;Atomreaktor-Funktionsfähigkeit;Operacyjnoœæ reaktora j¹drowego;;;;;X
TECH_APP_INDUSTRY_83_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_83_1_NAME;Core Structure;Structure noyau;;Estructura central;Kernstruktur;Struktura rdzenia;;;;;X
TECH_CMP_INDUSTRY_83_2_NAME;Reflector;Réflecteur;;Reflector;Reflektor;Reflektor;;;;;X
TECH_CMP_INDUSTRY_83_3_NAME;Moderator;Modérateur;;Moderador;Moderator;Moderator;;;;;X
TECH_CMP_INDUSTRY_83_4_NAME;Applied Rare Minerals;Minéraux précieux appliqués;;Minerales raros utilizados;Angewandte seltene Mineralien;Zastosowanie rzadkich minera³ów;;;;;X
TECH_CMP_INDUSTRY_83_5_NAME;Operationability Tests;Tests d’exploitabilité;;Pruebas de operatividad;Funktionsfähigkeitstests;Testy operacyjne;;;;;X
TECH_APP_INDUSTRY_84_NAME;Modern Recycling;Production puissance nucléaire;;Producción de energía nuclear;Atomsenergie-Produktion;Produkcja reaktora j¹drowego;;;;;X
TECH_APP_INDUSTRY_84_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_84_1_NAME;Nuclear Power Plant Design;Modèle centrale nucléaire;;Diseño de planta de energía nuclear;Atomkraftwerk-Design;Projekt elektrowni j¹drowej;;;;;X
TECH_CMP_INDUSTRY_84_2_NAME;Nuclear Propulsion Design;Modèle propulsion nucléaire;;Diseño de propulsión nuclear;Atomares Antriebsdesign;Projekt si³owni j¹drowej;;;;;X
TECH_CMP_INDUSTRY_84_3_NAME;Emergency Shut-down System;Système d’arrêt d’urgence;;Sistema de desconexión de emergencia;Notabschaltsystem;System awaryjnego zatrzymania;;;;;X
TECH_CMP_INDUSTRY_84_4_NAME;Nuclear Waste Disposal;Élimination des déchets radioactifs;;Vertido de residuos nucleares;Nukleare Abfallbeseitigung;Utylizacja odpadów j¹drowych;;;;;X
TECH_CMP_INDUSTRY_84_5_NAME;Power Plant Prototype Tests;Essais du prototype de centrale;;Pruebas de prototipo de instalación de energía ;Atomkraftwerk-Prototypentest;Testy prot. elektrowni j¹drowej;;;;;X
TECH_APP_INDUSTRY_85_NAME;Air Shelter;Site de test des missiles et de recherches;;Planta de ensayos de cohetes;Raketentest und -forschungsanlage;Stanowisko badania i testowania rakiet;;;;;X
TECH_APP_INDUSTRY_85_DESC;;;;;;;;;;;X
TECH_CMP_INDUSTRY_85_1_NAME;Wind Tunnels;Tunnels aérodynamiques;;Túneles aerodinámicos;Windtunnel;Tunele aerodynamiczne;;;;;X
TECH_CMP_INDUSTRY_85_2_NAME;Test Range;Portée des tests ;;Polígono de pruebas;Testbereich;Poligon doœwiadczalny;;;;;X
