y;English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
TUTORIAL_5_A4_NAME;Divisions;Divisions;Divisioni;Divisiones;Divisionen;Dywizje;;;;;x
TUTORIAL_5_A4_DESC;Now look at the division boxes. The icons show the type of division, i.e. infantry, tank, motorized infantry etc. Next to the icon are two bars which are vitally important. These represent Strength (red) and Organization (green). Strength is basically the size, and Organization is the cohesion of the division. A high organization makes the division fight better. It is decreased when the division is engaged in combat. If Organization gets too low, the unit will flee. When Strength reaches zero, the unit has been destroyed. Strength for each division is also shown as a bar under the units on the map. The colouring of the bar indicates the organization of the division.;Regardons maintenant les fenêtres de division. Les icônes montrent le type de division, c.-à-d. infanterie, char, infanterie motorisée, etc. A côté de l’icône se trouvent deux barres d’une importance vitale. Elles représentent la Force (rouge) et l’Organisation (vert). La Force est, en fait, la taille, et l’Organisation représente la cohésion de la division. Une organisation de haut niveau permet à la division de mieux combattre. Elle diminue quand la division prend part à un combat. Si l’Organisation baisse trop, l’unité s’enfuira. Quand la Force atteint zéro, l’unité est détruite. La Force de chacune des divisions est également affichée sous forme de barre, en dessous des unités sur la carte. La couleur de la barre indique l’organisation de la division.;Osserva ora i riquadri delle divisioni. Le icone evidenziano il tipo di divisione, cioè fanteria, carro armato, fanteria motorizzata ecc. Accanto all’icona compaiono due barre . Esse rappresentano Forza (in rosso) e Organizzazione (in verde). La forza rappresenta le dimensioni, mentre l’organizzazione il grado di coesione della divisione. Un alto livello di organizzazione consente alla divisione di combattere meglio. Questo valore diminuisce quando la divisione è impegnata in combattimento. Se l’organizzazione diminuisce troppo, l’unità batterà la ritirata. Quando invece la forza raggiunge il livello zero, significa che l’unità è stata distrutta. La forza viene visualizzata anche sulla mappa dalla barra sotto l’unità. Il colore della barra indica l’organizzazione.;Ahora mira los recuadros de las divisiones. Los iconos muestran el tipo de división, por ejemplo de infantería, de carros de combate (tanques), motorizada, etc. Junto al icono hay dos barras de vital importancia. Representan la fuerza (roja) y la organización (verde). La fuerza es básicamente el tamaño, y la organización es la cohesión de la división. Una gran organización hace que la división luche mejor. Se reduce cuando está en combate. Si la organización baja demasiado, la unidad huirá. Cuando la fuerza llega a cero la unidad resultará destruida. La fuerza de cada división aparece también como una barra bajo las unidades sobre el mapa. El color de la barra señala la organización de la división.;Schauen wir uns jetzt einmal die Divisionskästschen an. Die Symbole zeigen die Divisionsart an, z.B. Infanterie, Panzer, motorisierte Infanterie, usw. Neben den Symbolen gibt es zwei Leisten, die ausgesprochen wichtig sind. Sie zeigen die Stärke (rot) und die Organisation (grün) an. Die Stärke ist im wesentlichen die Größe und Organisation die Kampfbereitschaft der Division. Eine hohe Organisation sorgt dafür, dass die Division besser kämpft. Sie fällt im Kampf ab, wenn die Division kämpft. Wenn die Stärke auf Null ist, dann wurde die Einheit vernichtet. Die Stärke für jede Division wird auch als Leiste unterhalb der Einheiten auf der Karte angezeigt. Die Farbe der Leiste zeigt die Organisation der Division an.;Popatrz teraz na symbole dywizji. Ka¿dy z nich informuje Ciê o typie wojska, z którym masz doczynienia (piechota, piechota zmechanizowana, czo³gi itp.) Obok ka¿dego symbolu znajduj¹ siê dwa paski - czerwony informuje Ciê o sile jednostki, a zielony o jej zorganizowaniu. Si³a to po prostu iloœæ ¿o³nierzy wchodz¹cych w sk³ad dywizji, a zorganizowanie oznacza spójnoœæ i morale walcz¹cych. Dobrze zorganizowane armie walcz¹ lepiej. WskaŸnik ten zmniejsza siê podczas walki, a je¿eli spadnie zbyt nisko, jednostka ucieknie z pola bitwy. Si³a ka¿dej dywizji jest tak¿e widoczna na mapie, jako pasek pod ikonk¹ jednostki. Kolor paska oznacza poziom zorganizowania.;;;;;x
TUTORIAL_5_A5_NAME;Situation awareness;Connaissance de la situation;Conoscenza della situazione;Conciencia de la situación;Einschätzung der Situation;Poznaj sytuacjê na polu walki;;;;;x
TUTORIAL_5_A5_DESC;Now let’s take a deeper look at the situation. In Kustrin you have 1 tank div, 2 motorized infantry div and 2 infantry div. These are your strongest offensive units. In Stettin, there are 3 infantry div. In Elbing you have 2 infantry and 1 tank div. Now look at the supply-map mode. Notice that the province of Elbing is red. That is because it is cut off from its supply in Stettin. Attacking with the unit in Elbing would be suicide unless you can create an open line of supply to Stettin.;Regardons maintenant la situation plus en détail. A Kustrin, vous avez une div. de chars, 2 div. d’infanterie motorisée et 2 div. d’infanterie. Il s’agit de vos unités d’offensive les plus fortes. A Stettin, vous avez 3 div. d’infanterie. A Elbing, vous avez 2 div. d’infanterie et 2 div. de chars. Regardons maintenant le type de carte Approvisionnement. Vous remarquerez que la province d’Elbing est en rouge. C’est parce qu’elle est coupée de son approvisionnement. Lancer une offensive avec votre unité d’Elbing serait suicidaire, à moins que vous ne créiez une ligne d’approvisionnement ouverte avec Stettin.;Osserviamo ora più a fondo la situazione. A Kustrin disponi di 1 divisione carro armato, 2 divisioni di fanteria motorizzata e 2 divisioni di fanteria. Sono le divisioni impegnate nella tua principale azione di attacco. A Stettin ci sono 3 divisioni di fanteria. A Elbing hai 2 divisioni di fanteria e 1 divisione carro armato. Osserva adesso la Mappa dei rifornimenti. Nota che la provincia di Elbing è contrassegnata in rosso, ciò è dovuto al fatto che è stata isolata dai rifornimenti situati a Stettin. Condurre un attacco con l’unità di Elbing sarebbe un suicidio, a meno che tu non riesca ad aprire un canale di collegamento rifornimenti fino a Stettin.;Ahora echemos un vistazo a la situación. En Küstrin tienes una división de tanques, dos de infantería motorizada y dos de infantería. Son tus unidades de ataque más fuertes. En Stettin hay tres divisiones de infantería. En Elbing (o Elblag) tienes dos de infantería y una de tanques. Ahora mira el modo de mapa de suministros. Observa que la provincia de Elbing (Elblag) está en rojo. Eso es porque está aislada de sus suministros en Stettin. Atacar con la unidad de Elbing sería un suicidio, a no ser que logres abrir una línea de abastecimiento hasta Stettin.;In Kustrin haben Sie jetzt 1 Panzerdivision, 2 motorisierte Infanterie-Divisionen und 2 Infanterie-Divisionen. Dies sind Ihre stärksten Angriffseinheiten. In Stettin stehen 3 Infanterie-Divisionen. In Elbing 2 Infanterie- und 1 Panzerdivision. Schauen Sie sich jetzt den Versorgungs-Kartenmodus an. Beachten Sie, dass die Provinz Elbing rot eingezeichnet ist. Das rührt daher, dass sie von ihrer Versorgung in Stettin abgeschnitten wurde. Wenn Sie mit der Einheit in Elbing angreifen würden, dann käme das einem Selbstmord gleich, es sei denn, Sie könnten eine offene Versorgungslinie nach Stettin erschaffen.;Przyjrzyjmy siê bli¿ej naszej sytuacji. W Kustrin masz jedn¹ dywizjê pancern¹, dwie zmechanizowane i dwie dywizje piechoty. To s¹ Twoje najsilniejsze jednostki ofensywne. W Stettin (Szczecinie) znajduj¹ siê trzy dywizje piechoty, a w Elbing dwie dywizje piechoty i jedna pancerna. Zauwa¿, ¿e prowincja Elbing jest podœwietlona na czerwono. Oznacza to, ¿e jest odciêta od Ÿród³a zaopatrzenia w Stettin. Atak jednostkami z Elbing bêdzie samobójstwem, dopóki nie przywrócisz lini zaopatrzeniowych ze Stettin. ;;;;;x
TUTORIAL_5_A6_NAME;The plan;Plan;Il piano;El plan;Der Plan;Plan;;;;;x
TUTORIAL_5_A6_DESC;You primary objective is to take the province of Bygdgoszcz and create a supply line to your unit in Elbing. Then you will be able to use all your units to attack the Polish stronghold in Danzig from multiple directions. After that it should be easy to wipe out any remaining Polish units in the south. Remember to always attack with as much force as possible to avoid losing too much in organization. Stacking too many units in one province will give you a disadvantage, so try attacking from many directions. If the organisation of a division gets low, simply let the unit rest.;Votre objectif premier est de vous emparer de la province de Bydgoszcz et de créer une ligne d’approvisionnement pour votre unité d’Elbing. Vous devrez ensuite vous servir de toutes vos unités pour attaquer le bastion polonais de Danzig, et ce en à partir de multiples directions. Après quoi il devrait être facile d’écraser les unités polonaises restantes au sud. N’oubliez pas qu’il faut toujours attaquer avec le plus de force possible pour éviter de perdre trop d’organisation. Accumuler trop d’unités dans une même province est désavantageux, nous vous recommandons donc de lancer vos offensives à partir de plusieurs directions. Si l’organisation d’une division baisse trop, laissez-la simplement se reposer.;Il tuo obiettivo principale è impossessarti della provincia di Bygdgoszcz e creare un canale di rifornimenti fino all’unità di Elbing. Dopodiché sarai in grado di utilizzare tutte le tue unità per attaccare la fortezza polacca di Danzica da molteplici direzioni. Successivamente dovrebbe risultare facile spazzare via eventuali unità polacche rimaste a sud. Ricorda di attaccare sempre con tutte le forze possibili per evitare di riportare perdite troppo grandi in termini di organizzazione. Concentrare troppe unità nella stessa provincia, d’altra parte, costituirebbe uno svantaggio, perciò cerca di attaccare da più direzioni. Se l’organizzazione di una divisione diminuisce, basterà far riposare l’unità.;Tu objetivo principal es tomar la provincia de Bygdgoszcz y crear una línea de suministro hasta tu unidad en Elbing (Elblag). Entonces podrás emplear todas las unidades para atacar la fortaleza polaca en Danzig (Gdansk) desde varias direcciones. Después de eso, debería ser fácil eliminar las restantes unidades polacas en el sur. Recuerda atacar siempre con tanta fuerza como te sea posible para así evitar perder demasiada organización. Reunir demasiadas unidades en una provincia te pondrá en desventaja, así que intenta atacar desde varias direcciones. Si la organización de una unidad baja, deja que descanse.;Ihr vorrangiges Ziel ist es, die Provinz Bygdgoszcz einzunehmen und eine Versorgungslinie für Ihre Einheit in Elbing zu schaffen. Dann werden Sie in der Lage sein, die polnische Hochburg in Danzig von mehreren Richtungen aus mit allen Einheiten einzunehmen. Danach sollte es einfach sein, alle verbleibenden polnischen Einheiten im Süden zu vernichten. Greifen Sie immer mit so viel Einheiten wie möglich an, um möglichst wenig Organisation zu verlieren. Zu viele Einheiten in einer Provinz wirken sich nachteilig aus, es empfiehlt sich eher, aus mehreren Richtungen anzugreifen, so kann man, wenn die Organisation einer Einheit sinkt, diese Einheit ruhen lassen.;Twoim pierwszym zadaniem jest odzyskanie prowincji Bydgoszcz i zorganizowanie lini zaopatrzeniowej do Elbing. Wtedy bêdziesz móg³ uderzyæ na umocnienia w Danzig z wielu stron jednoczeœnie. Po zwyciêstwie w Danzig,  zniszczenie pozosta³ych polskich jednostek na po³udniu bêdzie tylko formalnoœci¹. Pamiêtaj, aby zawsze atakowaæ z maksymaln¹ mo¿liw¹ przewag¹ - w ten sposób unikniesz utraty poziomu zorganizowania. Zgrupowanie zbyt wielu jednostek w jednek prowincji obni¿y ich wartoœæ bojow¹, wiêc zawsze warto atakowaæ z wiêkszej iloœci kierunków. Je¿eli zorganizowanie wojsk opadnie na zbyt niski poziom, pozwól im po prostu odpocz¹æ.;;;;;x
TUTORIAL_5_A7_NAME;The Orders;Ordres;Gli Ordini;Las órdenes;Die Befehle;Rozkazy;;;;;x
TUTORIAL_5_A7_DESC;First, select all your units by dragging a box around the entire map. Now right click on the province of Bygdgoszcz to bring up the attack dialog. Now select SUPPORT ATTACK, ignore the time settings and click ok. Support Attack is an order telling your units to participate in any attack on the province without initiating combat itself. Support attack is also good since the unit will not move if the objective is conquered. Now select both units in Kustrin and issue a plain ATTACK order. The presentation will continue when Bygdgoszcz is conquered.;Pour commencer, sélectionnez toutes vos unités en créant une fenêtre autour de l’ensemble de la carte avec votre souris. Maintenant cliquez avec le bouton droit de la souris sur la province de Bydgoszcz pour obtenir le dialogue d’attaque. Sélectionnez SOUTENIR L’ATTAQUE, ignorez les paramètres de temps et cliquez sur OK. ‘Soutenir l’attaque’ ordonne à vos unités de participer à toutes les attaques faites sur la province, sans provoquer le combat elles-mêmes. Un soutien de l’attaque est intéressant car l’unité ne bougera pas en cas de conquête de l’objectif. Veuillez à présent sélectionner les deux unités de Kustrin, et donner un ordre d’ATTAQUE normale. La présentation continuera quand Bydgoszcz aura été conquise.;Seleziona innanzitutto tutte le tue unità tracciando un riquadro per tutta la mappa. Clicca ora con il pulsante destro sulla provincia di Bygdgoszcz per visualizzare la finestra di dialogo dell’attacco. Seleziona ora SOSTIENI ATTACCO, tralascia l’impostazione del tempo e clicca OK. Quest’ordine comunica alle tue unità di partecipare a qualsiasi attacco abbia luogo nella provincia senza prendere alcuna iniziativa di combattimento. Il vantaggio di quest’ordine sta anche nel fatto che l’unità non si sposterà una volta conquistato l’obiettivo. Seleziona ora entrambe le unità di Kustrin e impartisci un semplice ordine di ATTACCO. La presentazione continuerà una volta che Bygdgoszcz sarà conquistata.;Primero selecciona todas tus unidades trazando un recuadro alrededor de todo el mapa. Ahora haz clic derecho sobre la provincia de Bygdgoszcz para abrir la ventana de diálogo de ataque. Ahora selecciona 'APOYAR ATAQUE', haz caso omiso de los ajustes temporales y haz clic en 'Aceptar'. 'Apoyar ataque' es una orden que dice a tus unidades que participen en cualquier ataque a la provincia sin iniciar el propio combate. Esta opción también es buena porque la unidad no se moverá si el objetivo resulta conquistado. Ahora selecciona las dos unidades de Küstrin y da la orden 'ATAQUE', sin más.  La presentación continuará cuando Bygdgoszcz esté tomada.;Wählen Sie zunächst all Ihre Einheiten aus, indem Sie einen Rahmen um die gesamte Karte ziehen. Klicken Sie mit der rechten Maustaste auf die Provinz Bygdogoszcx um das Dialogfeld Angriff zu öffnen. Wählen Sie ANGRIFF UNTERSTÜTZEN, ignorieren Sie die Zeiteinstellungen und klicken Sie auf OK. Angriff unterstützen ist ein Befehl, der Ihre Einheiten auffordert, bei einem Angriff in der Provinz teilzunehmen ohne den Kampf selbst zu beginnen. Der Befehl empfiehlt sich auch, weil die Einheit sich nicht bewegt, wenn das Zielobjekt besiegt wurde. Wählen Sie jetzt beide Einheiten in Küstrin aus und geben Sie den Befehl zum ANGRIFF. Das Tutorial wird fortgesetzt, sobald Bygdgoszcz erobert wurde.;Najpierw zaznacz wszystkie swoje jednostki na mapie, a nastêpnie kliknij PPM na Bydgoszczy i wydaj jednostkom rozkaz 'Wspieraj atak' (zignoruj ustawienia czasu). Teraz Twoje wojska wezm¹ udzia³ w ka¿dym ataku na t¹ prowincjê, nie rozpoczynaj¹c jednak walki samodzielnie. Drug¹ zalet¹ tego rozkazu jest fakt, ¿e wojska wsparcia nie przemieszcz¹ siê do zdobytej prowincji po zakoñczeniu dzia³añ. Teraz wybierz jednostki w Kustrin i wydaj im rozkaz ataku na Bydgoszcz. Po zdobyciu tej prowincji przejdziemy do kolejnej czêœci samouczka..;;;;;x
TUTORIAL_5_A8_NAME;You have gained control of Bygdgoszcz!;Vous vous êtes emparé de Bydgoszcz !;Hai ottenuto il controllo di Bygdgoszcz!;¡Has tomado el control de Bygdgoszcz!;Sie haben Bygdgoszcz erobert!;Zdoby³eœ Bydgoszcz!;;;;;x
TUTORIAL_5_A8_DESC;Congratulations on conquering Bygdgoszcz. You should now have a supply line from Stettin to your unit in Elbing, making it ready for action. Now make a coordinated attack on Danzig using Support Attacks from Stettin and Bygdgoszcz. Attack Danzig from Elbing. After that you are free to move your units in order to conquer Poznan.;Félicitation, vous avez conquis Bydgoszcz Vous devriez maintenant disposer d’une ligne. d’approvisionnement entre Settin et votre unité d’Elbing, ce qui la rend prête à l’action. Maintenant, lancez une offensive coordonnée sur Danzig à l’aide des soutiens d’attaque de Stettin et de Bydgoszcz Attaquez Danzig en partant d’Elbing. Après cela, vous serez libre de déplacer vos unités pour conquérir Poznan.;Congratulazioni per la conquista di Bygdgoszcz. Ora dovresti disporre di un canale di rifornimento che va da Stettin alla tua unità di Elbing, rendendo quest’ultima in grado di agire. Esegui ora un attacco coordinato su Danzica utilizzando il comando Sostieni Attacco da Stettin e Bygdgoszcz e il comando Attacco da Elbing. A questo punto sarai in grado di spostare le truppe per poter conquistare Poznan.;Enhorabuena por haber conquistado Bygdgoszcz. Ahora deberías tener una línea de suministros desde Stettin hasta tu unidad de Elbing (Elblag), lo que permite que esté lista para la acción. Ahora haz un ataque coordinado sobre Danzig (Gdansk) usando la orden 'Apoyar ataque' desde Stettin y Bygdgoszcz. Ataca Danzig desde Elbing. Después de eso eres libre de trasladar tus unidades para conquistar Poznan (Posen).;Hochachtung, Sie haben Bygdgoszcz erobert! Sie verfügen jetzt über eine Versorgungslinie von Stettin bis zu Ihrer Einheit in Elbing und können mit dem Angriff beginnen. Befehlen Sie den koordinierten Angriff auf Danzig mit Angriff Unterstützen-Befehlen in Stettin und Bygdogoszcz. Greifen Sie Danzig von Elbing aus an, danach steht es Ihnen frei, Ihre Einheiten zu bewegen um Poznan zu erobern.;Gratulacje! Uda³o Ci siê zaj¹æ Bydgoszcz, dziêki czemu Twoje jednostki w Elbing maj¹ dostêp do zaopatrzenia ze Stettin. Rozpocznij teraz skoordynowany atak na Danzig, wspieraj¹c g³ówne uderzenie z Elbing wojskami ze Stettin i Bydgoszcz. Po zajêciu portu ³atwo pokonasz polskie si³y, stacjonuj¹ce w Poznaniu.;;;;;x
TUTORIAL_5_A9_NAME;Victory!;Victoire !;Vittoria!;¡Victoria!;Sieg!;Zwyciêstwo!;;;;;x
TUTORIAL_5_A9_DESC;Congratulations on your first victory! You have now learned the basics of combat.;Félicitations, vous venez de remporter votre première victoire ! Vous avez maintenant acquis les tactiques élémentaires du combat.;Congratulazioni per la tua prima vittoria! Hai imparato i principi base del combattimento.;¡Felicidades por tu primera victoria! Ya has aprendido los fundamentos del combate.;Glückwunsch zum ersten Sieg! Sie haben die Grundlagen der Kriegsführung erlernt!;Gratulacje! Pozna³eœ podstawy dzia³añ wojennych.;;;;;x
# Chapter 6 #######################;;;;;;;;;;;x
TUTORIAL_6_A1_NAME;Advanced Warfare;Conduite avancée de la guerre;Guerra avanzata;Guerra avanzada;Kriegsführung für Fortgeschrittene;Zaawansowana walka;;;;;x
TUTORIAL_6_A1_DESC;Welcome to the last chapter of the tutorial - Advanced Warfare. In this chapter we will look at more advanced commands and maneuvers. You will learn how to create missions to automate your operations at sea and in the air. You will also learn to conduct amphibious and airborne assaults and reorganise your units. You can exit the tutorial at any time by pressing the ESC key on your keyboard.;Bienvenue au dernier chapitre du didacticiel – Conduite avancée de la guerre. Dans ce chapitre, nous allons apprendre des ordres et des manœuvres plus sophistiquées. Vous apprendrez à créer des missions automatisant vos opérations navales et aériennes. Mais aussi à lancer des assauts amphibies et aéroportés, et à réorganiser vos unités. Vous pouvez quitter le didacticiel quand vous le souhaitez, en appuyant sur la touche Echap de votre clavier.;Benvenuto nell’ultimo capitolo del tutorial, Guerra avanzata. In questo capitolo affronteremo ordini e manovre più sofisticati. Imparerai a creare missioni per automatizzare le operazioni aeree e marittime. Imparerai anche a condurre attacchi aerei e anfibi e a riorganizzare le tue unità. Puoi uscire dal tutorial in qualsiasi momento premendo il tasto Esc.;Bienvenido al último capítulo del tutorial: La guerra avanzada. En este capítulo veremos órdenes y maniobras más avanzadas. Aprenderás a crear misiones para automatizar tus operaciones en el mar y en el aire. También aprenderás a dirigir ataques anfibios y aerotransportados y a reorganizar tus unidades. Puedes salir del tutorial en cualquier momento si pulsas la tecla 'ESC' del teclado.;Willkommen im letzten Kapitel des Tutorials - Kriegsführung für Fortgeschrittene. In diesem Kapitel werden wir uns fortschrittliche Befehle und Manöver ansehen. Sie werden lernen, wie man Missionen festlegt, um die Angriffe in der Luft und auf See zu automatisieren. Sie werden auch lernen, Überraschungsangriffe aus dem Wasser und der Luft zu organisieren und Ihre Einheiten neu zu organisieren. Sie beenden das Tutorial indem Sie auf die ESC-Taste Ihrer Tastatur klicken.;Witaj w ostatnim rozdziale tej czêœci samouczka, zatytu³owanym 'Zaawansowana walka'. Przyjrzymy siê teraz bardziej skomplikowanym rozkazom i manewrom. Dowiesz siê teraz, jak tworzyæ bardziej skomplikowane misje, automatyzowaæ i koordynowaæ akcje Twoich wojsk morskich i l¹dowych. Nauczysz siê tak¿e przeprowadzaæ desant z wody i powietrza oraz reorganizowaæ jednostki. W ka¿dej chwili mo¿esz opuœciæ samouczek naciskaj¹c klawisz 'Esc'.;;;;;x
TUTORIAL_6_A2_NAME;The situation;Situation;La situazione;La situación;Die Situation;Sytuacja;;;;;x
TUTORIAL_6_A2_DESC;In this little fantasy scenario you play as Japan. The objective is to take over Taiwan by assaulting from the sea and from the air. Enemy forces are controlling Taiwan, its airspace and most of the China Sea, so before launching any assault you will have to re-organize your units, clear the sea of any enemy vessels and take control of the airspace. You will be free to navigate and issue whatever orders you like, but it is strongly recommended you follow the given instructions in detail.;Dans ce petit scénario imaginaire, vous jouez le rôle du Japon. Votre objectif est de vous emparer de Taiwan en lançant l’assaut de la mer, et du ciel. Les forces ennemies contrôlent Taiwan, son espace aérien, et la majorité de la mer de Chine. Il faudra donc, avant de lancer l’offensive, réorganiser vos unités, éliminer tous les vaisseaux ennemis sur cette mer, et prendre le contrôle de l’espace aérien. Vous serez libre de naviguer comme vous l’entendez et de donner les ordres que vous voulez, mais nous vous recommandons fortement de suivre nos instructions en détail.;In questo piccolo scenario di fantasia, tu sarai a capo del Giappone. L’obiettivo è quello di conquistare Taiwan con un attacco navale e aereo. Le forze nemiche esercitano il proprio controllo su Taiwan, sul suo spazio aereo e su gran parte del Mar della Cina. Perciò, prima di lanciare qualsiasi attacco, dovrai riorganizzare le tue unità, liberare il mare dalle navi nemiche e assumere il controllo dello spazio aereo. Sarai libero di navigare e impartire gli ordini che preferisci, ma ti consigliamo caldamente di seguire con attenzione le istruzioni.;En este pequeño escenario imaginado juegas como Japón. El objetivo es conquistar Taiwán mediante un asalto desde el mar y por el aire. Las fuerzas enemigas controlan Taiwán, su espacio aéreo y la mayor parte del Mar de la China, así que antes de lanzar cualquier ataque tendrás que reorganizar tus unidades, limpiar el mar de navíos enemigos y hacerte con el control del espacio aéreo. Eres libre de navegar y dar las órdenes que quieras, pero es muy recomendable que sigas las instrucciones al pie de la letra.;In diesem kleinen Phantasieszenario spielen Sie Japan. Das Ziel ist es, Taiwan vom Meer und von der Luft aus zu erobern. Feindliche Kräfte kontrollieren Taiwan, seinen Luftraum und den Großteil des Chinesischen Meers. Bevor Sie also Ihren Angriff starten, müssen Sie Ihre Truppen neu organisieren, das Meer von feindlichen Schiffen säubern und den Luftraum unter Ihre Kontrolle bringen. Sie können selbst entscheiden, was sie tun und welche Befehle Sie ausgeben, wir empfehlen jedoch, die vorgegebenen Anweisungen direkt zu befolgen.;Przed Tob¹ ma³y, fikcyjny scenariusz, w którym dowodz¹c Japoni¹ bêdziesz stara³ sie zaj¹æ Tajwan. Wrogie si³y kontroluj¹ wyspê, przestrzeñ powietrzn¹ dooko³a niej oraz nad Morzem Chiñskim. Nim rozpoczniesz uderzenie na prowincjê Taiwan, musisz zreorganizowaæ swoj¹ armiê, oczyœciæ powierzchniê morza z wrogich okrêtów i wywalczyæ przewagê w powietrzu. Mo¿esz wydaæ dowolne rozkazy, jednak zalecamy zastosowanie siê do naszych wskazówek.;;;;;x
TUTORIAL_6_A3_NAME;;;;;;;;;;;x
TUTORIAL_6_A3_DESC;Examine your units. Use the list button on top of the sidebar, the province view and the map to access them. Knowing your forces is always key to winning a scenario. On Okinawa you have 2 units, one with two airborne div, and one with 2 regular infantry div. One has an attached artillery brigade, which provides additions to the divisions base attack values. On Okinawa you also have a small transport fleet and a single div of transport planes to get your troops to their destinations. On Amami you have a strong fleet of destroyers and a strong div of fighter airplanes. You will use these to take control over the sea and airspace.;Examinez vos unités. Servez-vous du bouton de liste en haut de l’encadré, de l’affichage Province et de la Carte pour y accéder. A Okinawa, vous avez deux unités, une avec deux div. aéroportées, et une avec deux div. d’infanterie normales. L’une dispose également d’une brigade d’artillerie, qui apporte des suppléments aux valeurs d’attaque de base des divisions.  Vous disposez également sur Okinawa d’une petite flotte de cargos et d’une seule div. d’avions de transport, qui aide à transporter vos troupes jusqu’à destination. Sur Amami, vous disposez d’une puissante flotte de destroyers et d’une forte division d’avions de combat. Ceux-ci vous serviront à vous emparer de la mer et de l’espace aérien.;Esamina le tue unità. Per accedervi, utilizza il pulsante elenco sulla parte superiore della barra laterale, la visualizzazione Provincia e la mappa. Per vincere uno scenario è fondamentale conoscere le proprie forze. A Okinawa disponi di 2 unità, una con due divisioni aeree e una con 2 divisioni di fanteria regolare. Una è stata aggregata con una brigata artiglieri, la quale potenzia il valore di attacco di base delle divisioni. A Okinawa disponi inoltre di una piccola flotta da trasporto e di un’unica divisione di aerei da trasporto per trasferire le tue truppe. Ad Amami disponi di una consistente flotta di cacciatorpedinieri e una forte divisione di caccia. Li utilizzerai per conquistare il controllo sullo spazio aereo e marino.;Examina tus unidades. Usa el botón de la lista encima de la caja lateral, la vista de la provincia y el mapa para acceder a ellas. Conocer tus fuerzas siempre es clave para ganar un escenario. En Okinawa tienes dos unidades, una con dos divisiones aerotransportadas y otra con dos divisiones de infantería regular. Una tiene agregada una brigada de artillería, lo que da sumandos a los valores básicos de ataque de las divisiones. En Okinawa tienes también una pequeña flota de transportes y una división de aviones de transporte para llevar a las tropas a su destino. En Amami tienes una poderosa flota de destructores y una fuerte división de cazas. Las usarás para hacerte con el control del mar y el espacio aéreo.;Lernen Sie Ihre Einheiten kennen. Mit der Schaltfläche Listen oben auf der seitlichen Menüleiste, dem Bildschirm und der Karte rufen Sie entsprechende Information ab. Wenn Sie Ihre Truppen gut kennen, haben Sie einen entscheidenden Vorteil. In Okinawa stehen 2 Einheiten, eine mit zwei Luft-Divisionen und eine mit zwei regulären Infanterie-Divisionen. Einer davon ist eine Artillerie-Brigade zugeteilt, die den Angriffswerten der Division Pluspunkte bringt. In Okinawa stehen auch eine kleine Transportflotte und eine einzelne Division Transportflugzeuge, um Ihre Truppen ans Ziel zu bringen. Auf Amami stehen eine starke Zerstörer-Flotte und eine starke Division Kampfflugzeuge bereit. Damit können Sie das Meer und den Luftraum erobern.;Przyjrzyj siê dok³adnie swoim jednostkom. U¿yj paska bocznego, mapy i szczegó³owego widoku prowincji, aby zapoznaæ siê z lokalizacj¹ i si³¹ swojej armii. Na Okinawie posiadasz dwie jednostki - jedn¹ sk³adaj¹c¹ siê z dwóch dywizji powietrznodesantowych, a drug¹ z dwóch dywizji piechoty. Jedna z nich posiada do³¹czon¹ brygadê artyleryjsk¹, powiêkszaj¹c¹ si³ê ognia dywizji. Na Okinawie stacjonuje te¿ ma³a flota transportowa i dywizja samolotów transportowych. Na Amami posiadasz siln¹ flotê niszczycieli i dywizjê myœliwców. Te jednostki zapewni¹ Ci kontrolê na morzu i w przestrzeni powietrznej nad nim.;;;;;x
TUTORIAL_6_A4_NAME;Missions;Missions ;Missioni;Misiones;Missionen;Misje;;;;;x
